m5xFAD	WT
ENSMUSG00000110617	4.58733135693714	4.52803362389436
ENSMUSG00000033938	4.40990980123812	4.68287530205507
ENSMUSG00000031708	6.44527444789219	6.77604841987887
ENSMUSG00000110580	1.60383444720649	2.01042358853304
ENSMUSG00000110690	4.16028358934552	3.59813611892353
ENSMUSG00000005483	5.66585724591566	5.27755482100324
ENSMUSG00000019433	6.01537656292176	6.61824592390083
ENSMUSG00000057672	2.64332821010043	2.92963060389289
ENSMUSG00000019464	2.35658312346463	1.99525411928542
ENSMUSG00000005481	2.6112859477771	2.28620245102482
ENSMUSG00000002885	2.98602456906501	2.00370000133136
ENSMUSG00000013033	7.47794742731606	7.54396383208885
ENSMUSG00000074219	2.57871754837941	1.76964200328791
ENSMUSG00000005469	6.95613883242195	7.18568539495051
ENSMUSG00000079003	4.40258331260558	4.43677396723476
ENSMUSG00000046408	2.17043535863604	2.94630810450905
ENSMUSG00000074217	2.64062831493395	2.8258854959501
ENSMUSG00000047986	1.96372803314916	3.06817996558485
ENSMUSG00000074215	3.15544878983285	4.08891675184098
ENSMUSG00000056753	2.51277128387284	2.17187136422143
ENSMUSG00000031706	3.47807206870356	3.48989764634129
ENSMUSG00000037103	5.31863756158776	5.17547581576199
ENSMUSG00000036686	4.2363598459405	4.50300832324883
ENSMUSG00000008129	2.13396420564606	2.05801031910796
ENSMUSG00000056155	3.25342502385183	3.1714878873463
ENSMUSG00000097296	4.51776669290163	4.73492084934836
ENSMUSG00000035671	4.1193808441339	3.93136752088426
ENSMUSG00000019362	8.0756653569092	8.20560181825503
ENSMUSG00000004996	3.67878968991251	3.993378614583
ENSMUSG00000004994	3.69924310803677	3.56512099838079
ENSMUSG00000034656	3.29167150712396	3.2144414929474
ENSMUSG00000086067	2.88590601233778	2.80285860106713
ENSMUSG00000053560	5.00325244937956	4.99540139202556
ENSMUSG00000001910	6.49252154668582	6.55527352801829
ENSMUSG00000001909	3.98218161748224	4.02461335924288
ENSMUSG00000001911	6.29349815897792	6.41776569291494
ENSMUSG00000034041	3.59378128478465	3.18323334004195
ENSMUSG00000074203	4.28456028538254	4.0195469117875
ENSMUSG00000053226	4.39920171432907	4.20071201805704
ENSMUSG00000033751	5.24239655093733	5.10439856219797
ENSMUSG00000003813	4.64975626350596	4.24008600525602
ENSMUSG00000003814	7.42408501544208	7.30941115534855
ENSMUSG00000003808	4.23720519134659	4.0270015836187
ENSMUSG00000003824	3.42844981029587	2.94084246116445
ENSMUSG00000003809	4.63012845773617	4.60959379942797
ENSMUSG00000003812	2.90142058423721	3.07593913944274
ENSMUSG00000053693	2.43725288403554	2.96323327504737
ENSMUSG00000048617	2.50705012148478	2.14993327611129
ENSMUSG00000052926	3.39054652018268	3.46039248648533
ENSMUSG00000005161	5.76706125357689	6.2069880139754
ENSMUSG00000052837	6.63647503824429	6.95177058802637
ENSMUSG00000052566	2.51810872620407	3.55972567763637
ENSMUSG00000052456	5.77808743761751	5.69788450564058
ENSMUSG00000041203	7.46171175741285	7.60020783319082
ENSMUSG00000031691	5.86667556982231	5.33765198187706
ENSMUSG00000087026	3.03997772440033	2.65002908976506
ENSMUSG00000008167	4.09224796384829	3.74446376674426
ENSMUSG00000060038	4.54350910434498	3.99017490802702
ENSMUSG00000005150	4.06701727690906	4.71439655228989
ENSMUSG00000059355	5.22109671826322	5.22684772615079
ENSMUSG00000005142	2.84630896929563	3.13884770529331
ENSMUSG00000074194	2.5740189549492	1.76444175804836
ENSMUSG00000110386	5.06103966577101	4.53394967788509
ENSMUSG00000031696	3.69582781664451	3.78487742208216
ENSMUSG00000031697	4.08839674054136	4.2018618215074
ENSMUSG00000031698	1.52264771997594	1.64293951350286
ENSMUSG00000036934	3.86837528703903	3.45578833742203
ENSMUSG00000031700	4.89471870182076	4.25566365686337
ENSMUSG00000031701	6.26325289650267	5.99604195167548
ENSMUSG00000036902	3.31783924109084	2.45168056519214
ENSMUSG00000031703	4.03824827685486	3.5680237396369
ENSMUSG00000036879	2.5001573530415	2.2452134110109
ENSMUSG00000047866	3.81677772509303	4.16376361216838
ENSMUSG00000082484	4.10009604014992	4.02295491632873
ENSMUSG00000036840	4.78228269482588	4.35367770254423
ENSMUSG00000074178	1.94174142059775	1.86831208719297
ENSMUSG00000031652	3.62514388844508	3.58580300348727
ENSMUSG00000066362	4.03371170271126	3.952938511069
ENSMUSG00000097248	0.61797813975927	1.21951214898256
ENSMUSG00000031654	4.11033674751692	3.95190649145767
ENSMUSG00000045333	3.01924304622585	2.96082115623341
ENSMUSG00000036810	3.77852367453171	4.27510665846246
ENSMUSG00000031657	3.68098177383417	3.4368607902059
ENSMUSG00000062704	4.6968854697961	4.13261717040731
ENSMUSG00000036779	3.20307179732865	2.44248288958232
ENSMUSG00000031659	1.64334902775943	1.16124763755697
ENSMUSG00000031660	2.73828134542056	2.52615101792665
ENSMUSG00000031661	3.0030061881768	2.88206598742913
ENSMUSG00000031662	1.1257947999852	1.22565805618411
ENSMUSG00000036712	3.98472309449418	3.36269361712186
ENSMUSG00000031665	3.53749284162717	2.59854609317425
ENSMUSG00000094790	5.01771122401755	5.42652233623217
ENSMUSG00000069962	5.5087520246291	5.84108396198592
ENSMUSG00000043668	2.65385265147139	1.79964128477869
ENSMUSG00000110332	4.92586193372041	4.77698591813833
ENSMUSG00000056608	3.15344778557879	3.08913117748923
ENSMUSG00000109863	2.56989868864708	2.48796155214155
ENSMUSG00000031666	3.09606251425406	2.35291892331394
ENSMUSG00000031667	4.85891733279174	4.39216597772993
ENSMUSG00000033282	1.25264889819708	0.675398035096414
ENSMUSG00000109956	2.56144746077022	2.48549357423213
ENSMUSG00000055932	4.95185707884787	4.89109384724537
ENSMUSG00000090778	4.79238003889777	4.06989461102414
ENSMUSG00000110371	6.72145318576307	6.56730064373525
ENSMUSG00000031736	2.38730542466407	2.04640550501266
ENSMUSG00000031738	1.38775146396379	1.57189837021481
ENSMUSG00000078967	7.91649032787065	8.21540633895949
ENSMUSG00000031740	2.52117150156973	1.79565436605694
ENSMUSG00000033192	3.05396925296762	2.44027266448979
ENSMUSG00000058019	1.62953813609354	1.81141103714266
ENSMUSG00000110534	1.61934475656598	1.53857156492372
ENSMUSG00000097520	0.755753598943411	0.411520467818477
ENSMUSG00000031748	6.97940038668402	7.11314787386901
ENSMUSG00000031751	6.11751772288328	6.15687379370094
ENSMUSG00000031754	4.65158893932982	4.55740465196024
ENSMUSG00000033009	5.48672355820854	4.99766111934128
ENSMUSG00000031755	3.66492577534322	3.72078176483892
ENSMUSG00000031760	7.00148967480495	7.40265680353501
ENSMUSG00000110588	2.20922813873505	2.49909895703162
ENSMUSG00000031762	7.84205013647424	7.6944398763714
ENSMUSG00000031765	7.89114326842975	8.37399111269873
ENSMUSG00000032939	2.52630897280996	1.65189093589951
ENSMUSG00000110710	4.04294454905377	3.79110413867706
ENSMUSG00000031770	5.53715023182006	5.52816951158387
ENSMUSG00000094257	4.1889655948329	3.52080668960302
ENSMUSG00000074151	0.726357199996457	0.826222852420958
ENSMUSG00000034361	3.52150129164236	3.15627837406339
ENSMUSG00000031774	4.79784495600446	4.87985297600204
ENSMUSG00000050079	0.408350706865043	0.481060241491345
ENSMUSG00000031776	6.90200638775877	6.92241343981438
ENSMUSG00000031775	4.4482116906416	4.21212416771422
ENSMUSG00000110702	1.4319169356273	2.25614172298269
ENSMUSG00000031779	1.60435011831965	2.33097017659975
ENSMUSG00000031778	9.03636955549749	8.73519915280389
ENSMUSG00000031781	3.66794667600205	3.47689576139555
ENSMUSG00000031782	5.56862167291532	5.54920609601321
ENSMUSG00000031783	1.99976668799814	2.87999587068373
ENSMUSG00000040631	3.51860155530966	4.27443120626797
ENSMUSG00000063605	2.296529497115	1.73321808182974
ENSMUSG00000031785	4.80693883809449	5.02808689747683
ENSMUSG00000031786	2.23408518300093	1.96812762678838
ENSMUSG00000031787	3.33248051845504	3.63645585756768
ENSMUSG00000031788	3.6093121917364	3.73561850276324
ENSMUSG00000046556	3.73257167277485	3.28453325371147
ENSMUSG00000031792	3.40602372670273	2.84494324578842
ENSMUSG00000031790	3.3288535462669	3.27090059914196
ENSMUSG00000031796	4.67201867091173	4.32276117443943
ENSMUSG00000046707	3.83138532985611	3.64263187761557
ENSMUSG00000081436	3.09730760858807	2.79943012654152
ENSMUSG00000110447	2.30272589646829	1.05121758915061
ENSMUSG00000031669	2.95931500481682	1.88575517090652
ENSMUSG00000110701	4.13845984758407	3.24907758221682
ENSMUSG00000036564	9.49458554950179	9.41692626837643
ENSMUSG00000031671	4.57770833222074	4.06786237834149
ENSMUSG00000036550	2.34872658722663	2.03804988183349
ENSMUSG00000061104	7.10121402056872	7.31996934214008
ENSMUSG00000036534	4.45547063687556	4.72233926855952
ENSMUSG00000031672	6.58533668910342	6.68023874325421
ENSMUSG00000110715	3.50439772850097	3.43355797848209
ENSMUSG00000081111	5.27558120570134	5.02235837176576
ENSMUSG00000109645	4.8458604282984	5.51063577015921
ENSMUSG00000110194	4.0842811192369	4.36782504623042
ENSMUSG00000036510	2.75315367349359	2.03935103595314
ENSMUSG00000052479	1.10328906931524	0.540081449981358
ENSMUSG00000071041	6.89145359374726	6.98208252247736
ENSMUSG00000110069	4.84485061386316	5.76486786927151
ENSMUSG00000031673	2.69734840416612	2.63959832053402
ENSMUSG00000063696	9.76452406514142	9.85188341233732
ENSMUSG00000031871	2.82382419196442	2.84537425223063
ENSMUSG00000031872	4.046289612457	3.75372095153715
ENSMUSG00000110638	1.81660046487427	1.4734522608145
ENSMUSG00000035824	5.01608398016959	5.04309581651481
ENSMUSG00000054400	0.785042225777246	0.709035351580813
ENSMUSG00000031875	3.75485286011687	4.30712123544402
ENSMUSG00000096188	5.55881945362747	5.11949289093496
ENSMUSG00000035770	6.42586891887609	6.16086172334249
ENSMUSG00000110630	2.5391200270968	2.45718289059127
ENSMUSG00000031878	0.776852297862725	0.288389132749451
ENSMUSG00000031883	4.07271524288321	4.13455909747844
ENSMUSG00000048371	2.10880997261099	1.40315575893751
ENSMUSG00000031880	2.74340327206171	2.89035114888126
ENSMUSG00000031879	4.87125474095457	5.03369571644052
ENSMUSG00000031885	3.25527459493694	3.11982579680822
ENSMUSG00000031889	4.37846710157951	3.83692368898301
ENSMUSG00000069920	2.94272815040024	2.41049557024355
ENSMUSG00000031887	3.99481871188913	3.93328912128032
ENSMUSG00000033313	2.54831520931583	1.98616773889384
ENSMUSG00000033249	3.99814277609139	3.39375431811824
ENSMUSG00000014776	3.39298631095998	3.78409675424749
ENSMUSG00000014837	3.43398472606286	3.37557710438298
ENSMUSG00000110611	3.9850997092243	3.26310394312199
ENSMUSG00000043251	1.73354685440034	2.44143515468846
ENSMUSG00000014859	4.68317180856279	4.6242988876938
ENSMUSG00000014791	3.25379306821758	3.40595163914532
ENSMUSG00000041679	1.82787361829322	2.84972069355581
ENSMUSG00000014856	5.11763218445283	4.8529977691679
ENSMUSG00000014778	2.59025228991303	1.83966641789912
ENSMUSG00000014786	4.11526478115429	3.68099177953944
ENSMUSG00000014782	1.52762663006056	0.870523480686114
ENSMUSG00000014846	5.59411381424581	5.44867358713688
ENSMUSG00000039199	4.75020342024481	4.47988039664827
ENSMUSG00000013160	7.75711102363182	8.22754337456764
ENSMUSG00000104168	2.99254217398382	2.90949476271317
ENSMUSG00000110686	6.82471822178951	7.47558153675043
ENSMUSG00000038604	5.32154725940244	5.50541963812305
ENSMUSG00000102593	2.9733171046591	2.89254391301683
ENSMUSG00000005698	4.10576149490091	3.78647021336781
ENSMUSG00000080021	7.82814570817469	7.81851865320141
ENSMUSG00000050357	3.70735299492721	3.7845692230158
ENSMUSG00000038000	4.50228181796174	4.02071869912625
ENSMUSG00000005699	5.53459402362501	6.06661961483361
ENSMUSG00000013155	2.39887262110275	2.78151079509977
ENSMUSG00000013150	3.88851022561138	3.86672023645587
ENSMUSG00000037415	4.45002448241225	4.46436007060986
ENSMUSG00000031893	2.46672265017172	1.90235108597457
ENSMUSG00000036672	3.18827194846494	3.33885220468486
ENSMUSG00000036442	5.98632909267297	6.03720000373884
ENSMUSG00000008450	2.11507010141039	2.2991899552231
ENSMUSG00000036270	4.22883787437847	4.51964859590384
ENSMUSG00000048310	4.35237883563514	4.25279904116447
ENSMUSG00000031896	2.93135865753233	2.84831124626168
ENSMUSG00000031897	4.49713023261773	4.7856771020252
ENSMUSG00000035237	5.38025089777607	6.05891011095956
ENSMUSG00000017765	3.95623530438859	3.17413414399417
ENSMUSG00000031901	3.37773350391059	3.38848100518567
ENSMUSG00000045538	4.79778228247342	4.99804742298813
ENSMUSG00000031902	1.34584382603348	0.892531427083071
ENSMUSG00000031903	5.36571279256285	5.26824717787445
ENSMUSG00000031904	4.03932859000304	3.7255694730646
ENSMUSG00000033106	4.45518945414135	3.80079544214952
ENSMUSG00000060098	3.18974392916823	3.0408850975083
ENSMUSG00000031906	5.13107131608354	5.29358785466611
ENSMUSG00000031907	2.74645752751708	2.02950934459294
ENSMUSG00000061048	1.00714198230736	0.925204845801829
ENSMUSG00000060019	11.879496999549	12.1157079243833
ENSMUSG00000000303	1.42836784254784	0.863996278350683
ENSMUSG00000041949	1.31705677154153	1.24865776722678
ENSMUSG00000031910	1.13876490117417	1.23912014007904
ENSMUSG00000041438	2.6083463428586	2.76439944443146
ENSMUSG00000074108	4.76391197062253	5.18988298677787
ENSMUSG00000041308	2.34074815908355	1.54580744413125
ENSMUSG00000031913	6.02542701363252	5.8276443535554
ENSMUSG00000083734	4.07692001461476	4.87135978688769
ENSMUSG00000078931	2.37157471980717	2.28969125339979
ENSMUSG00000031916	4.26451558130437	4.2628407645843
ENSMUSG00000031917	4.36961913644232	4.10226977739098
ENSMUSG00000031921	4.21754226468564	4.54924245668398
ENSMUSG00000031924	6.52572355314441	6.53365648993399
ENSMUSG00000057657	9.71342742545398	9.99865902305802
ENSMUSG00000003847	3.02857380786245	2.90613185225608
ENSMUSG00000003849	3.49775819272258	3.80785112848685
ENSMUSG00000003848	4.55755563443165	4.40787170095607
ENSMUSG00000031930	3.35644052391369	2.92195141010282
ENSMUSG00000059775	9.35341868973625	9.65410777774666
ENSMUSG00000039067	6.67161356161187	6.63940678717701
ENSMUSG00000038872	0.00393080702856352	-0.478170583173892
ENSMUSG00000110528	6.79261744562304	6.2647268580751
ENSMUSG00000037993	3.13839500363217	2.8941759837123
ENSMUSG00000031723	4.52982227725635	5.1864507999603
ENSMUSG00000031722	2.45702816251569	2.37514469610831
ENSMUSG00000031730	2.46766500690403	2.94521942889897
ENSMUSG00000048827	0.581813258460098	0.237580127335164
ENSMUSG00000031729	5.02041769429637	4.65329986101305
ENSMUSG00000031728	3.9295430036417	3.92522536600739
ENSMUSG00000069895	3.79920605130433	2.96528750583643
ENSMUSG00000031731	3.95277023483218	3.361625092865
ENSMUSG00000031732	3.60938428954947	3.45211455042634
ENSMUSG00000044676	3.9527119683835	3.5699461442152
ENSMUSG00000003657	5.4920652437841	5.41118541787762
ENSMUSG00000046441	2.22991469763301	2.02363864819457
ENSMUSG00000059854	-1.03238744213209	-0.62579788343696
ENSMUSG00000010936	2.70721070639487	2.90271028521515
ENSMUSG00000033763	7.03748165397363	7.2563210540457
ENSMUSG00000031750	5.98362779165106	5.92902192960777
ENSMUSG00000090039	2.09185139184244	2.00991425533691
ENSMUSG00000033732	3.05676534284902	3.13346555356857
ENSMUSG00000031753	4.14388982323311	4.22305580533948
ENSMUSG00000033703	3.24848219074294	3.53038352078861
ENSMUSG00000031749	5.79249950005325	5.90111171646535
ENSMUSG00000015023	3.76654650249618	3.82738003342972
ENSMUSG00000033658	3.60605209938022	2.69544297401998
ENSMUSG00000031960	4.12894496072739	4.44441002800246
ENSMUSG00000033633	2.52476870256355	2.19855995128899
ENSMUSG00000033624	1.29050130760172	1.73227886437035
ENSMUSG00000084808	2.86430119033868	2.78125377906803
ENSMUSG00000003316	4.89851711992268	4.71600604735412
ENSMUSG00000033596	2.71265724777663	2.75691832386774
ENSMUSG00000033579	4.57408632612617	4.33033233665372
ENSMUSG00000031959	2.86821752210597	2.80863173824933
ENSMUSG00000033545	4.82589078980746	4.52413356536175
ENSMUSG00000031958	2.09657262693764	2.50297563454779
ENSMUSG00000055835	4.36306781148205	4.9686320164858
ENSMUSG00000031955	5.19093468228801	5.46476641351238
ENSMUSG00000031954	6.15389235061928	5.8003694557754
ENSMUSG00000031953	2.03310023370105	1.78333853984678
ENSMUSG00000031952	1.6959297328788	2.19785853275699
ENSMUSG00000031951	2.77349187866387	2.84612152504471
ENSMUSG00000031950	3.83787091707348	3.5267686306725
ENSMUSG00000031949	2.37246259201725	2.19237795408322
ENSMUSG00000031948	3.60070675965221	3.83874443497427
ENSMUSG00000033430	4.72366753253756	4.60870764449805
ENSMUSG00000092086	6.47874079681882	6.39693523794437
ENSMUSG00000110435	5.62998681032682	5.4123338749879
ENSMUSG00000031772	1.16040094390915	1.25960063750599
ENSMUSG00000078908	4.09374719866123	3.78580519307038
ENSMUSG00000031767	1.13062962818471	1.42432098956983
ENSMUSG00000046844	4.78057517750299	4.27348155297043
ENSMUSG00000004637	2.78279637728955	2.65009694495265
ENSMUSG00000089797	3.95807912374959	3.61500993748792
ENSMUSG00000055435	2.22195882570465	2.09276403097065
ENSMUSG00000110620	5.46390865763003	5.52384554580603
ENSMUSG00000031758	1.55194918359988	2.27745796312562
ENSMUSG00000014633	2.10924547371098	3.2988615265734
ENSMUSG00000047388	5.36343412890201	5.10639459166847
ENSMUSG00000031847	3.22511357301666	2.48210808501541
ENSMUSG00000034424	6.21199569422581	6.53376612901196
ENSMUSG00000052557	2.30212810054985	2.20738344453453
ENSMUSG00000034390	3.42491550736482	3.21637620674055
ENSMUSG00000034330	1.87971702811121	1.21984765086174
ENSMUSG00000034308	2.94565223933084	3.57495516282323
ENSMUSG00000031843	3.20152998704888	3.6868403030395
ENSMUSG00000031841	3.50455009253211	3.93156700310063
ENSMUSG00000031839	7.27427836531992	7.67479695199839
ENSMUSG00000074064	4.85073247956581	4.88027455836789
ENSMUSG00000074063	2.20070497595982	1.638453178669
ENSMUSG00000031837	5.5452094984984	6.38718392638575
ENSMUSG00000031835	3.53789897139196	3.56528505327194
ENSMUSG00000034189	5.71197703049202	5.53310579801155
ENSMUSG00000031832	3.81223689126068	3.75226457217443
ENSMUSG00000081378	8.2230231850767	8.15214812605547
ENSMUSG00000045246	2.96745840788318	2.98628670364468
ENSMUSG00000023336	3.99514470229027	4.52061697134728
ENSMUSG00000034105	3.2193675287687	3.40146992348486
ENSMUSG00000031827	6.97463118253786	7.57180424032424
ENSMUSG00000031828	3.58224748817437	2.68662503691862
ENSMUSG00000031826	3.54752619974215	3.37622123880492
ENSMUSG00000031825	1.36571933148824	0.476337066120987
ENSMUSG00000031823	5.07808360418719	4.91352339620243
ENSMUSG00000097944	2.59664229581455	2.33162652576013
ENSMUSG00000031824	6.9096729945682	6.64629175609578
ENSMUSG00000042269	2.92033572610558	2.57835146690908
ENSMUSG00000097960	1.82493382505197	2.00794340409956
ENSMUSG00000031822	1.60170634221403	1.18244757002153
ENSMUSG00000031821	1.36603295534183	1.28780506360182
ENSMUSG00000097702	4.3670818056474	4.28514466914187
ENSMUSG00000043687	3.86652655272263	4.33045865023212
ENSMUSG00000031819	4.52423709192632	4.79570171716506
ENSMUSG00000031818	7.70119011051673	7.97914208434496
ENSMUSG00000041515	2.31792773883153	2.58170363882716
ENSMUSG00000097336	2.24950543121021	1.59143825541044
ENSMUSG00000031816	3.64504216607066	3.6134366788632
ENSMUSG00000046714	2.535965793065	2.09935949109339
ENSMUSG00000052934	6.1564420383022	6.26194075873633
ENSMUSG00000031812	5.90596067853682	5.88436156626452
ENSMUSG00000061410	4.87597473928761	4.80204992168619
ENSMUSG00000098221	3.92938412407483	5.17379685193824
ENSMUSG00000025318	7.50500516007532	7.65973688565549
ENSMUSG00000040263	4.6959454229779	4.38384738028281
ENSMUSG00000040010	5.5735694075351	5.92432220976987
ENSMUSG00000074052	0.725552727350014	0.642505316079362
ENSMUSG00000025316	2.88365935042491	3.66344511855473
ENSMUSG00000091952	5.25964501421437	5.61668698551931
ENSMUSG00000043903	1.04020109124693	0.652818354394128
ENSMUSG00000049577	4.66921100913575	4.55804094425796
ENSMUSG00000017478	2.81344676149419	2.67768466855656
ENSMUSG00000006519	4.33962188584924	3.2682983964434
ENSMUSG00000006517	4.43775477199086	4.8067947010848
ENSMUSG00000110656	2.82771445976371	3.46065580858187
ENSMUSG00000014470	5.13851412808286	5.43269451750169
ENSMUSG00000049482	2.2477317099181	2.46912742021409
ENSMUSG00000014444	0.671091640442462	0.427652358945803
ENSMUSG00000006585	1.74983628904315	1.67274507530161
ENSMUSG00000006589	4.87100715778751	5.22905977069753
ENSMUSG00000015027	3.79545907132945	3.98541063372091
ENSMUSG00000015013	4.43015052887515	4.02955851376378
ENSMUSG00000006362	3.41169930688786	3.23789991364526
ENSMUSG00000085917	5.69173058073967	4.80340846428431
ENSMUSG00000110523	4.80780595594308	4.8036262496741
ENSMUSG00000015016	3.85010780800668	3.16756992177993
ENSMUSG00000110540	2.13895549813614	1.83956671872631
ENSMUSG00000095762	5.36001279769078	5.09586554436166
ENSMUSG00000031962	1.92028166268208	1.8468523292773
ENSMUSG00000035569	4.48733418435069	4.5093009473818
ENSMUSG00000099881	4.75311373525741	4.4055463146349
ENSMUSG00000000738	4.27639739583934	3.70255167323112
ENSMUSG00000000740	3.82182076520723	3.54345139940078
ENSMUSG00000034796	6.88182517848487	7.31786383714121
ENSMUSG00000000739	1.47598451029617	0.914896657868621
ENSMUSG00000019278	1.8255634842154	1.74362634770987
ENSMUSG00000000743	6.58470363883641	6.73376843459828
ENSMUSG00000069862	4.72612577428727	4.87326467063962
ENSMUSG00000048478	2.51143158102612	2.0991327618312
ENSMUSG00000033862	5.35605373223891	5.39756845763978
ENSMUSG00000033594	5.26646092416649	5.78873222639975
ENSMUSG00000097637	3.32329206966744	3.02713164593653
ENSMUSG00000001062	5.19665210244733	5.08439622594742
ENSMUSG00000001065	3.58626527388949	3.41187926971805
ENSMUSG00000032815	0.490083450807763	0.416428164732306
ENSMUSG00000010154	2.48404169461806	3.87690262093139
ENSMUSG00000001472	7.58103137234133	7.59696696818899
ENSMUSG00000062380	8.89330415565515	9.06664554471906
ENSMUSG00000001482	4.47245035153741	4.51650819095198
ENSMUSG00000031967	3.26174449820621	3.67083373438448
ENSMUSG00000031970	4.40281439962083	3.73634115737058
ENSMUSG00000040220	3.97321380221231	3.7456803432465
ENSMUSG00000094270	6.21035630195994	6.12958311031768
ENSMUSG00000039960	5.12503189506712	4.84311294938171
ENSMUSG00000019478	5.51453578293335	5.61139996510249
ENSMUSG00000085030	4.29936762728615	4.44683340603189
ENSMUSG00000031971	5.38026477473906	4.86560595970649
ENSMUSG00000083911	4.58553781242467	4.50476462078241
ENSMUSG00000031972	4.19321248624349	4.29206795942696
ENSMUSG00000039509	1.80610593329378	1.52169305706973
ENSMUSG00000031974	4.09058564568057	3.64238724096328
ENSMUSG00000038697	3.92468265647706	4.12267472659482
ENSMUSG00000031976	1.36038362650151	1.44380581817993
ENSMUSG00000050751	6.83283349823769	7.0582957100822
ENSMUSG00000031979	3.71896263278471	3.58015710530215
ENSMUSG00000031980	5.63613791507466	5.61395097485514
ENSMUSG00000031983	6.20740989225825	6.60947626577845
ENSMUSG00000037300	2.93474625614299	2.63557868319336
ENSMUSG00000031982	3.55040663396194	3.18501132024074
ENSMUSG00000043068	3.71307498229529	3.12774832140784
ENSMUSG00000036913	1.3816023074348	1.07599566536844
ENSMUSG00000031984	2.95208203945987	2.73176625153123
ENSMUSG00000031985	4.91412758188405	4.97415858550964
ENSMUSG00000074030	3.85253236593655	3.93906369939561
ENSMUSG00000031986	3.27055389133118	3.3184631038155
ENSMUSG00000031987	5.96882198137822	5.76298452241044
ENSMUSG00000056820	6.48459461933937	6.59397193472632
ENSMUSG00000043051	1.21298280917244	1.12993539790179
ENSMUSG00000001995	3.39666652864627	3.26456777891483
ENSMUSG00000050930	1.57712156313537	1.49894542232868
ENSMUSG00000031851	3.47702452767176	4.18806914440846
ENSMUSG00000060212	4.11822590825182	4.51141185139548
ENSMUSG00000031853	1.88541889546303	1.23253451116636
ENSMUSG00000033998	6.72188477873731	6.23387704870956
ENSMUSG00000057060	4.58394750505001	4.29079930816772
ENSMUSG00000051671	6.08422225480481	5.25485783664487
ENSMUSG00000090290	1.83599437091688	2.15610398752434
ENSMUSG00000051495	4.43742489855681	3.72622603936934
ENSMUSG00000093904	6.84238367975049	6.77692732207224
ENSMUSG00000033931	2.8161967180844	1.59939901238181
ENSMUSG00000025812	1.00682454423452	0.553895664651101
ENSMUSG00000025810	1.68977920384765	2.26813669825257
ENSMUSG00000025809	4.79912446107027	4.44823473689281
ENSMUSG00000071302	3.18181771056765	3.11754956340337
ENSMUSG00000094530	8.35579602214354	8.29103791367945
ENSMUSG00000079101	6.29231034659708	5.51050487762121
ENSMUSG00000095512	5.74644278134986	4.98589378583492
ENSMUSG00000096003	2.4326944778699	2.35560326412837
ENSMUSG00000094825	2.68945921573486	2.1261478004496
ENSMUSG00000096629	2.82042302074711	2.06722831254773
ENSMUSG00000091275	2.10136166146396	2.28550856771499
ENSMUSG00000091568	1.88117239106978	1.79923525456425
ENSMUSG00000094634	2.6535954518529	2.09028403656764
ENSMUSG00000079396	2.40848701593837	2.7467530015056
ENSMUSG00000096904	3.17611330652527	3.10694429237274
ENSMUSG00000093898	2.99945565244418	2.24523257202405
ENSMUSG00000091754	3.70787716515499	3.74883182547371
ENSMUSG00000090691	2.10165615315929	2.50935598661954
ENSMUSG00000093985	2.39196750186105	3.19617868235726
ENSMUSG00000092167	3.12125289727583	2.8824147605376
ENSMUSG00000090363	2.91658705425827	1.8363638875331
ENSMUSG00000094242	3.06626593049522	3.56819473037342
ENSMUSG00000091472	3.26169846989041	2.53970259826358
ENSMUSG00000091227	2.85263992786471	3.36455379109542
ENSMUSG00000091617	2.9446427678148	2.19041968739467
ENSMUSG00000079364	2.36041618450483	2.50904205821074
ENSMUSG00000049460	3.68055217285541	3.339652253204
ENSMUSG00000025278	3.77461797681793	3.75793287919139
ENSMUSG00000025277	5.26444488542275	5.50753515888289
ENSMUSG00000023156	4.75132721321222	4.73402666311887
ENSMUSG00000033885	4.07405801543121	4.16174808781713
ENSMUSG00000021748	5.19354392572425	5.25882776558502
ENSMUSG00000021752	5.09833340356085	4.95293850057775
ENSMUSG00000021750	8.32421576630465	8.00462736105973
ENSMUSG00000021747	1.90816186179724	2.35177210855724
ENSMUSG00000045799	9.97550558715571	10.1028995638497
ENSMUSG00000060579	2.82715788685811	2.97558992093088
ENSMUSG00000089785	2.06805120530123	2.24992410635035
ENSMUSG00000097148	6.98291100948485	7.084497225587
ENSMUSG00000021745	2.29966744134087	2.24200968446704
ENSMUSG00000114267	1.45620570910821	0.89511785668066
ENSMUSG00000114246	3.21410029051555	2.87211603131904
ENSMUSG00000033111	3.18341487406373	3.23995392863042
ENSMUSG00000021743	4.78211524535225	4.75865866189881
ENSMUSG00000054423	4.23657860185723	3.79035721661064
ENSMUSG00000114230	1.57239904843068	1.90861381505572
ENSMUSG00000021741	5.39995724379992	5.32706560330011
ENSMUSG00000056296	2.88879211717066	3.09507366307977
ENSMUSG00000091818	8.31606149862538	8.55950835216631
ENSMUSG00000079357	1.67204325080317	1.10777495141439
ENSMUSG00000053453	1.5524206232959	1.61709615376695
ENSMUSG00000021738	2.45343675046248	1.99812660048832
ENSMUSG00000021737	4.52935090505386	4.35058763434344
ENSMUSG00000068758	2.24262066501115	2.63605907307205
ENSMUSG00000114737	6.69257170015475	6.83431391764987
ENSMUSG00000021733	0.583801378863001	0.278194736796642
