m5xFAD-A	WT-A	m5xFAD-B	WT-B
ENSMUSG00000006585	1.76921902535427	1.58709233582451	1.73051067810526	1.76436795915979
ENSMUSG00000006589	5.14657859978435	5.44542500222288	4.5441738015135	4.94276253325865
ENSMUSG00000015027	4.23937350907719	3.85328041436548	3.18195590968899	4.12145693416639
ENSMUSG00000015013	4.78148172216095	3.51312081270233	3.98440759373475	4.44857704793158
ENSMUSG00000006362	3.41648087886773	3.13551254050351	3.40659978735584	3.34579234860409
ENSMUSG00000085917	5.49095010582532	4.70940498468137	5.86042309040598	4.90318711965216
ENSMUSG00000110523	4.8661578869069	4.9779869184478	4.74877493533249	4.58128164956154
ENSMUSG00000015016	3.2538771979928	3.57694113466076	4.25925039920775	2.50734304111645
ENSMUSG00000110540	2.35312479299089	1.15559018025876	1.8984269541537	2.34629535010352
ENSMUSG00000095762	4.96791535424737	5.20800017117712	5.6551870388009	4.96306428805288
ENSMUSG00000031962	1.71910002844291	1.95918484537266	2.08857301302357	1.71424896224843
ENSMUSG00000035569	4.50159015307119	4.10478911476373	4.47298024775387	4.86224161756216
ENSMUSG00000099881	4.44280109603119	3.89923358301243	4.99920878222359	4.81866215711745
ENSMUSG00000000738	4.66278480042355	3.67091104044666	3.76757171593194	3.73856479438417
ENSMUSG00000000740	3.46166534911567	3.88353823545816	4.0998170477482	3.03734448020032
ENSMUSG00000034796	6.8593558048428	7.64141749467553	6.90326866477135	6.82975724162115
ENSMUSG00000000739	0.68939528138554	1.0941369638465	1.9635353379298	0.688500667203098
ENSMUSG00000019278	1.51928891609006	1.32461216693683	2.06744894083176	2.1013062218863
ENSMUSG00000000743	6.48606554434435	6.6568848697026	6.67408094757113	6.81644578106351
ENSMUSG00000069862	4.74552293291092	4.98560774984067	4.7068145856619	4.74067186671644
ENSMUSG00000048478	2.7320570474126	2.37125209639099	2.26218732359997	1.72380079288576
ENSMUSG00000033862	5.25646137294659	5.09742207463513	5.44589239955946	5.67477746116982
ENSMUSG00000033594	5.5791646681377	5.74247283080298	4.88119739725169	5.83986830338795
ENSMUSG00000097637	3.1224986687606	3.36258348569036	3.49197165334126	2.53473568258744
ENSMUSG00000001062	5.49560515206323	4.92894820758186	4.83148693494132	5.2422316924715
ENSMUSG00000001065	3.61887332502078	3.6023818396769	3.55373514734371	3.16701721771787
ENSMUSG00000032815	0.288888032829487	0.10676134329972	0.658361017410144	0.698048081530295
ENSMUSG00000010154	2.09229622029513	3.34307559993518	2.77956790484867	4.3066093340018
ENSMUSG00000001472	7.63250357133584	7.54544480746789	7.52851615796264	7.65320301148897
ENSMUSG00000062380	9.06657314529513	9.03227235571883	8.70045284120352	9.10451730293077
ENSMUSG00000001482	4.55628898716551	4.49271880907786	4.38654905134727	4.54434257084255
ENSMUSG00000031967	3.8361007801804	3.81960929483651	2.33789624406446	3.4837215842142
ENSMUSG00000031970	4.52234980658825	3.72982985272407	4.27788019198321	3.74595467170021
ENSMUSG00000040220	4.29341713727279	3.9205244176808	3.57768745288532	3.52312768789213
ENSMUSG00000094270	5.9040817338346	6.30882341629556	6.45224175857631	5.90318711965216
ENSMUSG00000039960	5.26782371599485	4.65717059711538	4.97208629414095	5.02742028534192
ENSMUSG00000019478	5.34706920138496	5.86561798803643	5.65923022113469	5.26152312818453
ENSMUSG00000085030	4.66496101914564	3.91288630436333	3.83007160961694	4.87642003842995
ENSMUSG00000031971	5.27701327178932	4.73293452168078	5.4726149034497	5.00208744709538
ENSMUSG00000083911	4.27926324429933	4.68400492676029	4.82742326904104	4.27836863011689
ENSMUSG00000031972	4.6780421759467	3.36710562333014	3.48807705296565	4.90827107778316
ENSMUSG00000039509	2.19416388177549	2.0285519164267	1.29393581410251	0.601813063354488
ENSMUSG00000031974	3.90176863345716	3.65750738043492	4.25078641252608	3.62742529000942
ENSMUSG00000038697	4.08969345467317	4.16314587472419	3.74608498458104	4.0783249908608
ENSMUSG00000031976	1.53718207240712	1.03877840886201	1.16816657651292	1.79178902624455
ENSMUSG00000050751	6.86741571292311	7.12725775458363	6.79797456232078	6.97595301452579
ENSMUSG00000031979	3.6692106751333	3.66843916983665	3.76460777400945	3.47736675572032
ENSMUSG00000031980	5.00646816563987	5.75958281609504	6.06125383603753	5.43100942603118
ENSMUSG00000031983	6.15752366245514	6.49410446922916	6.2537508667332	6.73001838143817
ENSMUSG00000037300	2.99928145973748	2.83864701193827	2.86930981236245	2.3711634558242
ENSMUSG00000031982	4.11318620094147	2.51364320818406	2.6570615504648	3.68886533202611
ENSMUSG00000043068	4.00180882533279	3.23999028542156	3.36937845307246	2.99505440229732
ENSMUSG00000036913	1.51625766488613	1.34830153566739	1.23923676287638	0.700850232162171
ENSMUSG00000031984	2.76200031119725	2.92177998631154	3.11307264565537	2.48838502634323
ENSMUSG00000031985	4.58053506754056	5.04576573933682	5.17604018771591	4.89058446168989
ENSMUSG00000074030	3.88514633942467	3.56284923388398	3.8200081617476	4.26940362498715
ENSMUSG00000031986	3.1868043468877	2.89706424305754	3.34597572682958	3.67821573310934
ENSMUSG00000031987	5.85101935245486	5.7412680749577	6.07402499153533	5.78804507638345
ENSMUSG00000056820	6.42354375702873	6.46573351858425	6.54118994152312	6.72678121190097
ENSMUSG00000043051	1.4924663382727	0.71092121712875	0.882410844303383	1.48761527207822
ENSMUSG00000001995	3.27323965360932	3.05625951657743	3.50571563576792	3.4677752880545
ENSMUSG00000050930	2.01140886396952	1.41329268285159	0.985363878412031	1.59056830618687
ENSMUSG00000031851	3.58902349911671	4.25762082488984	3.36065099772955	4.10898945626123
ENSMUSG00000060212	4.43748795524503	4.22810016967275	3.72128139326752	4.77655849760031
ENSMUSG00000031853	1.9126978415831	1.47709473966015	1.85834106415713	0.905943418547636
ENSMUSG00000033998	6.86821887736353	6.19186926536673	6.56396066629996	6.28074706908383
ENSMUSG00000057060	4.26481742507405	4.18154649574264	4.83573073161191	4.40530589430511
ENSMUSG00000051671	5.84365753076639	5.26269122322175	6.28188619111913	5.24842253803274
ENSMUSG00000090290	1.97031641810225	1.31204919159551	1.6932955160925	2.73781652411277
ENSMUSG00000051495	4.49364057415711	3.72483282313944	4.38075455325682	3.72980882253337
ENSMUSG00000093904	6.65271991895909	6.61508607667509	7.00597677647026	6.94097642342501
ENSMUSG00000033931	2.98397454021821	1.67303798760164	2.63463586592208	1.51589778138443
ENSMUSG00000025812	1.53054380743257	0.584301065216241	0.214961397563748	0.520785147322506
ENSMUSG00000025810	2.13226582804145	2.55602346032558	1.07695831303412	1.85865054318743
ENSMUSG00000025809	4.97951094617508	4.34963773079955	4.60063079497577	4.55248212013024
ENSMUSG00000071302	3.3489933481266	2.30394236809085	2.99965467383047	3.68606965429868
ENSMUSG00000094530	8.36417492286598	8.44664144776774	8.34724462162317	8.09408760679523
ENSMUSG00000079101	6.07767889003344	5.37266370039326	6.47148609138271	5.65161729723636
ENSMUSG00000095512	5.7779541293588	5.08143749667879	5.71511771166125	4.87474396962925
ENSMUSG00000096003	2.45207721418103	2.26995052465127	2.41336886693201	2.44722614798655
ENSMUSG00000094825	2.48867874082051	1.70713361967656	2.85815172540117	2.48382767462602
ENSMUSG00000096629	2.42866582757098	2.24653913804122	3.11593751212452	1.84090284139782
ENSMUSG00000091275	2.38084519056422	2.62093000749397	1.7707896965949	1.79308220439106
ENSMUSG00000091568	1.57489782294444	1.38022107379121	2.12305784768614	2.15691512874067
ENSMUSG00000094634	2.45281497693855	1.6712698557946	2.82228796151921	2.44796391074407
ENSMUSG00000079396	2.84247985500094	2.244363673883	1.81643486944344	3.15696232568886
ENSMUSG00000096904	2.61675654803625	2.43462985850649	3.56430312745127	3.60985198234854
ENSMUSG00000093898	2.60769073959791	1.82614561845395	3.29496242415144	2.60283967340342
ENSMUSG00000091754	4.20342977773035	3.67254137770986	2.98540301008449	3.83112428533201
ENSMUSG00000090691	1.79538158503394	2.2001232674949	2.34354160977565	2.79141000572547
ENSMUSG00000093985	2.41135327932774	3.46796463153377	2.37264493207872	2.82051332802855
ENSMUSG00000092167	2.56080912860474	2.8008939455345	3.50835570801976	2.96996917730555
ENSMUSG00000090363	2.93989502066229	1.74236040793016	2.89337851365477	1.93614254290095
ENSMUSG00000094242	3.07780030843536	3.48254199089632	3.05461318645676	3.6598176142316
ENSMUSG00000091472	3.15055898330277	2.22994381329815	3.35961708224293	2.82123055152872
ENSMUSG00000091227	2.87204027318083	3.43834052809886	2.83333192593181	3.28120032188164
ENSMUSG00000091617	2.55287785496852	1.77133273382457	3.24014953952206	2.54802678877404
ENSMUSG00000079364	1.7939768185735	2.62093000749397	2.75031817514488	2.37599412436974
ENSMUSG00000049460	3.11415087672092	3.51889255918188	4.0704922332923	3.11325626253848
ENSMUSG00000025278	3.99477907988894	3.68722328691441	3.52426285253641	3.83452693317821
ENSMUSG00000025277	5.45457302750991	5.39100284942226	5.05404519840777	5.62898814112266
ENSMUSG00000023156	4.74448154939398	4.87332376357375	4.75737922423536	4.56319619143686
ENSMUSG00000033885	3.72988652441819	4.30677711379062	4.34206541031358	3.98160157248906
ENSMUSG00000021748	4.93389943202483	4.97810335399779	5.40642029995945	5.52118865300581
ENSMUSG00000021752	4.65834789369404	4.8819024389935	5.42473783928719	5.02981848725151
ENSMUSG00000021750	8.27447498556463	8.17174559375879	8.37116815762207	7.78666709429582
ENSMUSG00000021747	2.12271717432838	1.94681249966996	1.66801933549119	2.6998231170525
ENSMUSG00000045799	9.80447388238612	9.80853410245011	10.1242773451133	10.376904868452
ENSMUSG00000060579	3.259692818438	3.41000358176785	2.2336478328805	2.25594034067666
ENSMUSG00000089785	2.34753473440148	1.56598961325753	1.73747924043217	2.7566947831023
ENSMUSG00000097148	7.01715505456336	7.15250985540317	6.94855279596949	7.0047728373253
ENSMUSG00000021745	2.37750124183692	2.2154691396042	2.22053639145588	2.27316208664793
ENSMUSG00000114267	0.669616480197579	1.07435816265854	1.94375653674184	0.668721866015137
ENSMUSG00000114246	3.23348302682668	3.05135633729692	3.19477467957767	2.64572004065352
ENSMUSG00000033111	3.21463258938909	3.05106768453687	3.15240311590226	3.4260916086734
ENSMUSG00000021743	4.69034924319848	4.97805665870291	4.86495491245658	4.46724781950642
ENSMUSG00000054423	3.83345094152854	3.52262356214251	4.5439279881949	4.04344451701049
ENSMUSG00000114230	1.59175822411229	0.810213102968341	1.55304987686328	2.58485365842459
ENSMUSG00000021741	5.74487798253686	4.82426281253224	4.96768115481299	5.7368614643381
ENSMUSG00000056296	2.9215493691039	2.89832514351473	2.85616166659397	3.28834060622385
ENSMUSG00000091818	8.42359781810942	8.66216000845822	8.20319831145252	8.43507173566795
ENSMUSG00000079357	2.20763042739689	1.28701525739227	0.85908645295271	0.881378960748865
ENSMUSG00000053453	0.706067863364016	1.76267921557005	2.06519511420338	1.43653982564011
ENSMUSG00000021738	2.16358605223475	1.67473584068615	2.68512079089744	2.29058663728846
ENSMUSG00000021737	4.44019070175731	4.27842887276983	4.60936886305107	4.42882223794493
ENSMUSG00000068758	1.850978657653	2.90759000985903	2.53825034220653	2.26013870635381
ENSMUSG00000114737	6.79982321431335	6.99149889431511	6.58029234493735	6.63568283186348
ENSMUSG00000021733	0.718456736314334	0.5505006070956	0.441435834304585	-0.0969506964096212
ENSMUSG00000042567	0.269279673602679	0.093374998944256	-0.185418165234513	1.43066296716846
ENSMUSG00000045201	3.40325276717311	3.23353523783097	4.45691741219231	4.6156625240388
ENSMUSG00000114765	2.43914993682022	3.26610312574069	2.41596281484162	3.43517835751175
ENSMUSG00000021786	2.11407794558758	0.594044343968772	2.32313604452774	3.24221964135508
ENSMUSG00000114907	2.03319900949145	2.4379406919524	2.01001188751285	2.61521631528768
ENSMUSG00000021785	1.91996813230872	1.33473765657991	2.18152909531753	2.71686494278774
ENSMUSG00000017485	1.77618538485351	1.12564000711064	0.498349679986678	1.54287068800695
ENSMUSG00000017491	0.436681681229469	0.841423363690424	0.413494559250868	1.0186989870257
ENSMUSG00000021779	3.75766306909237	1.95376134276338	3.4690247034457	3.39794281592247
ENSMUSG00000021775	4.49059097137631	3.99776712992519	4.92003295674781	4.47852414712442
ENSMUSG00000012405	6.31371551974085	6.04588185704747	6.01879600599985	6.30138204523459
ENSMUSG00000021772	4.99623359995329	4.89507518549314	4.80533259572086	4.65470996324902
ENSMUSG00000021774	2.26581398036159	2.51469000316066	2.21145720293563	2.25700605783291
ENSMUSG00000035129	6.1106476392776	6.453685667001	5.78213051666292	6.32119074966188
ENSMUSG00000114529	3.01399122479534	2.23244610365139	2.97528287754633	3.00914015860086
ENSMUSG00000058317	4.08734987877748	4.42245416854153	4.80842906856594	4.42346705877488
ENSMUSG00000114252	2.98511830592551	2.79044155677228	3.94145966249689	3.98114672661704
ENSMUSG00000093979	3.358383999006	2.92278089708305	3.30402722158004	2.35162957597054
ENSMUSG00000021806	1.4646930220367	0.267158409304571	0.438648036479204	1.45786357914934
ENSMUSG00000021807	5.13979623384713	5.25490059399501	5.21862980524115	5.2726087922571
ENSMUSG00000043004	5.16377690924741	4.67402130285484	5.44331761046821	5.15155136484234
ENSMUSG00000045107	3.50913785908941	3.34250093550181	3.45084880670113	3.30691581568994
ENSMUSG00000023243	2.06874203903548	1.47062585791754	1.04269705347798	1.64790148125282
ENSMUSG00000021809	3.23592271669651	2.95680748670891	2.28548298203243	3.52436630767278
ENSMUSG00000021810	3.42456060526803	3.42378909997138	3.36000941558677	3.23271668585505
ENSMUSG00000039599	2.92752263594097	3.03015062569905	2.54124925656138	2.29478853705195
ENSMUSG00000021811	4.28924610074857	4.51471379665972	4.33286715555507	4.27830739056188
ENSMUSG00000049960	4.12180391269601	4.47550799292155	3.95198963027434	3.6256604379825
ENSMUSG00000039543	1.73533176008588	1.13721557896795	0.70928677452839	1.72850231719852
ENSMUSG00000021814	5.18657893594883	4.48888336458575	4.35814071389453	5.05083865172826
ENSMUSG00000021816	5.02163265436123	4.95079569775654	5.00575921870691	5.35962822759338
ENSMUSG00000034235	4.0840405688067	3.62745785153678	3.83803354193265	3.85506273981736
ENSMUSG00000099966	2.55440074127717	2.38221251572034	2.76345884021734	2.22507230950313
ENSMUSG00000039367	4.93975376707075	4.64061285716284	4.64032205717313	4.45803093162123
ENSMUSG00000097577	2.11430484122889	2.94649066872773	2.80157652578243	3.10740027554118
ENSMUSG00000039357	3.33469608202452	2.90667889414113	3.01081925383862	3.43930769697321
ENSMUSG00000063787	5.56048547936151	4.8084107645792	5.91155781381963	5.77194449864583
ENSMUSG00000021819	5.40848075488952	5.17776095689318	5.19050332042655	5.19927411878171
ENSMUSG00000039308	2.97501549150407	2.94849989090761	3.17601052125095	3.10201607655777
ENSMUSG00000021820	6.31019483362121	5.90926681960632	6.41284397566649	6.49656668579467
ENSMUSG00000114241	4.57519623439212	3.79365111324816	4.5364878871431	3.98743324821896
ENSMUSG00000021822	3.40149135982342	2.41700869532841	3.12447045781367	2.90739584067475
ENSMUSG00000021823	0.801933481705714	0.203817300587776	1.07321567467108	0.381092923923056
ENSMUSG00000021824	3.19767384911714	2.67223400848261	2.66510848248618	3.33816231834819
ENSMUSG00000039197	2.8337484736257	2.90720089367672	3.07311732157293	2.542427642876
ENSMUSG00000021767	2.40960515971306	2.24922609122846	2.45405293097653	2.21343250022819
ENSMUSG00000021770	3.71238930620566	3.44517664992333	3.48250551657975	3.59359083837897
ENSMUSG00000021771	4.83276605273591	4.67339112554529	5.13141988533386	4.78216034816378
ENSMUSG00000021773	2.85396102313608	3.6903094492002	2.07676419541221	2.84594450493732
ENSMUSG00000090564	1.75957449374356	1.26117083019846	0.411030519299384	1.01623494707422
ENSMUSG00000039081	2.34601207433703	2.40072006970208	2.51207340238971	1.33925765130157
ENSMUSG00000103160	1.54617038611209	1.36404369658233	0.936114892142772	0.958407399938928
ENSMUSG00000063142	4.481213559555	4.20980034053645	4.6028202404868	4.48221781289381
ENSMUSG00000090381	6.98407439340145	6.68204442778116	6.37752528829972	6.83007211699852
ENSMUSG00000021782	3.00021833296474	3.23591196299224	2.85732151414691	3.26422431680282
ENSMUSG00000114575	4.82352544491219	4.04198032376824	4.78481709766318	5.232685493613
ENSMUSG00000025280	2.46448245929528	2.83229408061072	2.40488084030721	3.09129582077543
ENSMUSG00000025290	4.10009540309192	3.98760252034166	4.44746807922126	3.42939680688555
ENSMUSG00000114271	3.41278808306697	2.63124296192302	2.80273258909765	3.40793701687249
ENSMUSG00000087535	0.618368689798064	0.423691940644829	1.89250874634232	2.42043132161696
ENSMUSG00000097601	1.46292359681294	0.542308426808315	0.685726769089062	1.71753055065037
ENSMUSG00000007817	4.4209836948862	3.73368210608046	3.93103024078141	3.5721631595772
ENSMUSG00000021868	4.45808561349224	4.59250963261143	4.52404359350425	4.01559051365272
ENSMUSG00000055538	5.37844630884673	4.73899353771641	5.16731048367807	5.06452759491008
ENSMUSG00000021866	3.24933306260922	3.62819333307428	3.05107352131109	4.02674999013427
ENSMUSG00000072676	3.28334417565722	3.30955607387249	3.41790394507181	3.46639579592116
ENSMUSG00000048502	0.575802806794851	0.980544489255809	0.552615684816249	1.15782011259109
ENSMUSG00000098428	4.76450678928579	4.26610312574069	3.41596281484162	3.43825532263777
ENSMUSG00000094800	2.93249723512264	2.75037054559288	2.32244174115332	2.34473424894948
ENSMUSG00000072680	3.17422347624865	4.1801217715382	4.698858605596	4.33560676981443
ENSMUSG00000072675	0.550378892204119	0.955120574665074	1.09853891694582	0.549484278021673
ENSMUSG00000072674	2.4747189505238	2.28004220137057	3.02287897526551	3.05673625632004
ENSMUSG00000021867	3.51962037222909	3.93960480226583	3.68568170028176	4.5097846028234
ENSMUSG00000021874	0.559002674696686	0.364325925543451	1.51534403126806	1.14101998049292
ENSMUSG00000021870	3.47252003170921	2.57291188172416	3.15528090459112	3.72365673470166
ENSMUSG00000040818	2.68438960073008	1.78130512594315	2.96044838239794	2.57373045277209
ENSMUSG00000021877	4.15891830119761	4.22046266837218	5.05116320398818	5.10649719518915
ENSMUSG00000043702	2.05794840368069	1.72122803109421	2.6324741258184	1.68564291128235
ENSMUSG00000040760	3.84361994572239	3.30896634858075	4.10585955076208	3.831533168118
ENSMUSG00000040717	1.83975742735722	-0.219606069707137	0.910067199237641	1.53989340497658
ENSMUSG00000021895	5.21461631254992	4.67039618663974	5.34657109975414	5.29160790069983
ENSMUSG00000114349	4.06535542940315	2.86782081667102	3.61065759056596	3.64451487162049
ENSMUSG00000040651	1.52882431102108	1.60689887702846	1.81361297785072	1.75905321285753
ENSMUSG00000046753	1.98470499720933	0.464671395590518	2.77411464997293	2.23931195104677
ENSMUSG00000040640	3.7262904279896	4.04139849476051	4.16061205558194	4.24459401049754
ENSMUSG00000021994	1.86967792273147	-0.329283501640131	1.39980819891884	2.44432920693911
ENSMUSG00000021991	2.80128939392534	3.19751830050607	2.73673820424408	3.402646494849
ENSMUSG00000042682	5.67414123399297	5.40269707222059	4.17981148741996	4.81462424622689
ENSMUSG00000015971	3.57396894012097	3.09144440687311	3.12451840635623	3.24016999811301
ENSMUSG00000015966	1.94572096090229	1.34760477978435	1.49102312206509	1.93889151801492
ENSMUSG00000015970	1.52225348607068	1.35006526051385	1.73131158501084	1.19292505429663
ENSMUSG00000015968	2.4989278377682	2.14527634506909	2.65464528443238	2.29458038882295
ENSMUSG00000021962	3.25684631257598	3.16036473498174	2.73301758270475	2.69288117886767
ENSMUSG00000021957	4.20772749398808	4.60849663425033	4.56402994288333	4.70245088882769
ENSMUSG00000021948	3.36718550722842	3.01174985485266	3.94496205057686	2.16425058682423
ENSMUSG00000052395	1.71330035723521	2.54809024528708	2.24485744506206	2.874683650801
ENSMUSG00000006527	2.89758666333981	2.56555037284833	3.18535509234994	2.80371877549267
ENSMUSG00000006526	4.23690184344919	4.07626739564998	3.96980592024265	3.78925929513651
ENSMUSG00000042485	2.52743646923817	2.93217815169913	2.50424934725957	3.5234648899297
ENSMUSG00000006522	3.55969213590414	3.71947181101842	3.81800237133312	2.77203230130996
ENSMUSG00000021918	1.68165065502088	1.32084570399926	1.21178093120825	1.47942861162141
ENSMUSG00000021917	5.20957244544079	5.44112100087412	5.23252601998352	5.65751252524524
ENSMUSG00000021916	4.80287121852789	4.0279003459278	4.73638905846872	4.67558161971696
ENSMUSG00000042354	2.55056744498429	2.87363138165224	2.48991512003209	2.80300544123092
ENSMUSG00000042323	2.39336276179235	1.33156969444065	2.79823074442637	2.85164565197014
ENSMUSG00000090305	4.97009041433569	3.56339624338116	4.11499591749158	4.73861836722321
ENSMUSG00000058351	4.92203030703223	4.37846279401346	3.97159057236814	4.38099867262845
ENSMUSG00000071547	2.58622436097578	3.22684622159364	2.85750655394115	1.58247188321445
ENSMUSG00000042286	0.473082433393493	0.623393196723345	0.744364626358855	1.2722872016335
ENSMUSG00000021910	6.56362843988352	6.609972604415	6.38209231484043	6.53430101440875
ENSMUSG00000021904	1.97577976742985	2.29390263916102	1.19858293970597	1.6464513356558
ENSMUSG00000021902	1.01835311788644	1.58465337280446	1.96589969730146	2.42597221957515
ENSMUSG00000021901	6.19654412618138	6.12584943971668	5.9854702880507	5.78892884789409
ENSMUSG00000019027	0.453268230295169	1.13666753669803	1.07390700065968	0.707875184132607
ENSMUSG00000115311	1.40122486419428	2.55439349110302	1.37803774221568	1.98324216999051
ENSMUSG00000021893	3.63430866909858	3.19136825249882	3.72970576797472	4.17910123121428
ENSMUSG00000021892	5.2924183118091	5.61899648732366	5.05021873750511	5.50854890699463
ENSMUSG00000021891	2.88354419395056	2.04025192025716	3.0664460570507	3.04210232345372
ENSMUSG00000021890	3.46881137969707	1.52947769015873	3.56420847857322	2.95524502267599
ENSMUSG00000021900	4.06271907144356	3.89859625450116	3.54460951474833	4.67974774455296
ENSMUSG00000014496	2.22540641849601	2.65010503628178	3.11287670404672	2.8577037448357
ENSMUSG00000021903	1.49717850909073	0.57656333908611	1.70623660803089	1.75178546292817
ENSMUSG00000021905	4.45295139314382	4.35646981554958	3.92912266327259	3.68266194376316
ENSMUSG00000021906	2.96331775657737	1.08499815394939	3.44594438035215	2.06010759684781
ENSMUSG00000056234	2.85887381101244	2.69756702916257	2.45386891985419	3.12287979485053
ENSMUSG00000013701	4.5861055984344	5.42607930203019	5.45915330151331	5.15993881374757
ENSMUSG00000021911	1.89131673740963	2.31130116744637	2.70513776253017	2.29703248225736
ENSMUSG00000115813	2.38717743938794	2.20505074985817	1.77712194541862	1.79941445321477
ENSMUSG00000021913	5.2455819548569	5.51017111720923	5.332690773915	4.98343123674491
ENSMUSG00000072473	3.6544488381082	2.87290371696425	3.04439334413888	3.64959777191372
ENSMUSG00000054051	2.40234408355496	1.44928885313757	2.33720590587789	1.14379396423409
ENSMUSG00000041707	3.15429893426652	2.55618275314858	2.12825394870903	2.15054645650518
ENSMUSG00000050666	2.96508079208169	2.20326225217046	3.49107556847916	2.37233748394151
ENSMUSG00000051506	0.759027500356577	0.260623836811476	-0.589516474087599	-0.567223966291444
ENSMUSG00000063506	1.46541501371819	0.683869892574233	0.855359519748866	1.87457506241899
ENSMUSG00000021936	3.22881641807609	3.11632353532583	3.64647896110889	4.09112478730134
ENSMUSG00000115248	5.21679486000028	4.61867867888235	4.76209702116309	4.21304238223895
ENSMUSG00000108841	0.14650263566487	-0.0481741134883649	1.42064269220912	0.728519941461105
ENSMUSG00000021943	1.77718869244225	2.87798940153753	1.72597189652093	3.14616592133844
ENSMUSG00000044519	1.31531145318862	0.533766332044664	1.68478443776928	0.727548467015453
ENSMUSG00000021950	2.50925092256827	1.72770580142431	1.89919542859895	2.50439985637378
ENSMUSG00000078126	3.92853477755914	4.3332764600201	4.88487613413052	4.92456319825067
ENSMUSG00000071531	0.441458934103395	-0.756075678628733	1.19343412740887	0.434629491216032
ENSMUSG00000041479	1.05149458382607	0.269949462682121	0.441439089856754	1.04664351763159
ENSMUSG00000115124	3.2694239078958	4.52020328753584	3.63889689247646	3.26457284170131
ENSMUSG00000041471	2.31962028423582	1.4685042359262	0.292148487038851	0.314440994835007
ENSMUSG00000021794	6.70742689541603	6.46480996761627	6.63806469376205	6.41057358684066
ENSMUSG00000115431	6.73009363788684	6.39337326530036	6.50172113649968	6.87183269522865
ENSMUSG00000023064	3.06418987691671	3.89114306583718	4.02053123348809	4.06021829760824
ENSMUSG00000041445	2.43129506872458	2.26157753938243	2.11666339643713	3.15863052145193
ENSMUSG00000021796	2.97838209868636	2.46611380499671	3.27627221659628	3.15984782493853
ENSMUSG00000021798	2.22740859248615	1.05007710618825	2.48896955549496	2.02518654908668
ENSMUSG00000021799	1.85389909395571	1.67177240442595	1.24384359998639	1.84904802776123
ENSMUSG00000115007	3.45857164527356	3.28266697061514	3.41205513826604	2.45481916751222
ENSMUSG00000041408	3.11062790647243	2.5317879158102	2.8545242006043	3.09934673677407
ENSMUSG00000041078	4.1206168357455	3.68701500716024	3.8400929327229	4.20485827343184
ENSMUSG00000058690	3.96295217111722	3.8035772439266	3.96920792751557	3.8321951826029
ENSMUSG00000021803	2.89245009375146	2.13713616902378	3.36051834338512	2.29804577583723
ENSMUSG00000041028	7.50699738022434	6.88009294152236	7.52524131543938	7.4638235155312
ENSMUSG00000041014	2.39047619261666	1.70745795363404	3.17411900361977	2.64291418886329
ENSMUSG00000074553	4.43257728289673	4.2379005337435	4.98073730763844	5.01459458869297
ENSMUSG00000037824	5.68046047579234	5.48255112495642	5.49436949607705	5.37466228908508
ENSMUSG00000021792	5.48823405512233	5.90146274121653	5.76532172129472	5.75845102302261
ENSMUSG00000090389	4.11001384155017	3.51189766043223	4.06349733454265	4.68711978427429
ENSMUSG00000049235	1.80030906739722	1.60563231824398	2.34846909213892	2.38232637319345
ENSMUSG00000115354	1.57912594624967	1.38444919709644	2.12728597099138	2.16114325204591
ENSMUSG00000115160	6.48444568057192	5.50984277593012	6.42108887065431	5.47425765611825
ENSMUSG00000115801	-2.38296533475161	-1.87067443558643	-3.16016216247549	-2.71229376652566
ENSMUSG00000071489	2.16377405694359	0.96623944421146	1.7090762181064	1.16002157918225
ENSMUSG00000021830	3.59161827381028	2.73049442315656	3.23898559536599	3.42337888762109
ENSMUSG00000049092	2.95258927973966	1.34303141093611	2.2270446796656	2.39388576810112
ENSMUSG00000021831	3.02093420728558	2.26885949250326	4.07044094087302	3.67273384792286
ENSMUSG00000021832	3.61630738963397	3.03534108208934	2.97258054605098	3.02107239690033
ENSMUSG00000053205	-0.593478675335383	-0.353393858405628	0.0937930092181531	-0.59832974152987
ENSMUSG00000037712	4.2172781095509	4.16042661780452	4.8863890192733	4.0943976033135
ENSMUSG00000088769	5.24110962630138	5.05898293677162	4.63105413233206	4.65334664012822
ENSMUSG00000115702	4.50587084734952	4.5995681943735	4.13685535145532	4.98257662670284
ENSMUSG00000115391	3.37035281674658	2.58880769560263	3.33164446949756	2.78258983057341
ENSMUSG00000085913	0.721082376246642	0.526405627093407	1.26924240098835	1.30309968204288
ENSMUSG00000037697	3.19326814268352	2.38609165154107	2.86320161348727	2.65524457695567
ENSMUSG00000086124	1.51578853623331	1.33366184670354	0.905733042263986	0.928025550060141
ENSMUSG00000082662	9.3817609041651	9.30040515567157	9.14462980209276	9.28721329200984
ENSMUSG00000084276	6.093684371747	5.07248487443851	6.03408275275894	4.91534466822129
ENSMUSG00000083169	4.56706261594093	3.81174869121325	4.50746099695287	4.55693564886837
ENSMUSG00000044285	10.8469576228573	11.2186019205813	10.8111567617769	10.8795927341985
ENSMUSG00000021835	3.47590903033711	2.49142636584209	3.19888812832735	2.24649048271786
ENSMUSG00000015759	5.84016357265427	5.73446602753072	5.59722238208656	5.58738984462212
ENSMUSG00000062014	4.38562865694624	4.51952104024548	5.24287857022847	4.57505068357062
ENSMUSG00000061510	1.28764100164028	1.69238268410124	2.24398235821166	1.28674638745784
