E12A	E12B	E20A	E20B
ENSMUSG00000006574	-0.396639671685833	-0.457793273520636	-1.57768852736595	-1.66683350290312
ENSMUSG00000006575	0.337183008764892	0.276029406930089	-0.843865846915225	-0.933010822452392
ENSMUSG00000034621	-0.719109518154511	-0.118001355014293	-2.31930712555453	-2.40845210109169
ENSMUSG00000050288	0.0204640919433956	0.698866901751941	-1.16058476373672	-1.24972973927389
ENSMUSG00000034520	-0.0101549076208478	-0.854880777172792	-1.61035251502086	-1.06730111862781
ENSMUSG00000020929	-1.17604053217244	-0.15578361731232	-1.70065210225602	-2.44623436338972
ENSMUSG00000051378	0.0567577125307324	-0.368819405301313	-1.12429114314938	-1.21343611868655
ENSMUSG00000020935	0.53960195670496	1.21800476651351	-0.641446898975154	-0.730591874512321
ENSMUSG00000098613	5.05660039105554	4.73547456885459	5.57469855872745	5.01182325273594
ENSMUSG00000020936	-1.02655546607981	-0.858912262944386	-0.508457298407897	-0.297662684153902
ENSMUSG00000020941	-0.074467127469191	-1.24358223149227	-1.99905396934033	-2.0881989448775
ENSMUSG00000020946	0.18596500209026	-0.239612115741785	-0.995083853589854	-0.452032457196804
ENSMUSG00000034187	-1.16759512761144	-0.93806389113907	-2.34864398329156	-1.3675056869876
ENSMUSG00000018411	-1.0193516521534	-1.0805052539882	-0.044291073710955	0.283175739445568
ENSMUSG00000018412	-0.468511307000444	-1.31323717655239	-1.41227162880392	-2.15785388993762
ENSMUSG00000020687	-0.330755908770126	-0.278550196282403	-1.2745162305736	-2.02009849170731
ENSMUSG00000061086	-0.912922254690038	-0.745279051554615	-0.844313503806152	-1.58989576493985
ENSMUSG00000020694	-0.699930128793287	-1.18023248234799	-2.3001277361933	-2.38927271173047
ENSMUSG00000053580	-0.928283611903243	-2.58563314257016	-2.23517817803367	-2.35996658411427
ENSMUSG00000083465	1.55207326851115	1.1264961506791	0.37102441283103	0.281879437293863
ENSMUSG00000049354	-0.723103157988735	-0.493571921516367	-0.798225311284291	-0.923013717364892
ENSMUSG00000040699	0.00323767783280005	-0.422339439999245	-1.17781117784732	-1.26695615338448
ENSMUSG00000069631	-0.583928499645054	-1.0095056174771	-1.76497735532517	-1.85412233086234
ENSMUSG00000078622	-0.787734560789691	-1.21331167862174	-1.31234613087327	-2.05792839200697
ENSMUSG00000020705	0.23266316798917	0.0430456527416432	-1.36753443941084	-1.45667941494801
ENSMUSG00000020708	0.821038910816064	0.988682113951487	0.233210376103418	1.21434867240738
ENSMUSG00000065126	12.5319435614799	11.2898839263378	11.8501863430244	10.8621829038308
ENSMUSG00000105884	7.67108071270054	6.41382489894633	7.88221262895002	6.72153742842488
ENSMUSG00000020719	0.788962592745509	1.49519319116875	-0.369242176007901	0.19765628795631
ENSMUSG00000018363	-1.32312921035486	-1.15548600721944	-1.25452045947098	-2.00010272060468
ENSMUSG00000018362	0.370931800119433	-0.0546453177126125	-0.15367976996415	-0.899262031097852
ENSMUSG00000040481	-1.92218809637066	-1.45083363216304	-2.44679966645424	-1.28563981263291
ENSMUSG00000040430	-0.41244817992046	-1.2571740494724	-2.01264578732047	-2.10179076285764
ENSMUSG00000020720	0.488041949282334	0.0624648314502885	-0.693006906397784	-0.782151881934947
ENSMUSG00000020721	-2.01762651338835	-2.07878011522315	-3.19867536906847	-2.21753707276451
ENSMUSG00000020723	0.0555465510988427	-0.00560705073596068	-0.46906501898474	-0.144364008277318
ENSMUSG00000020728	0.0105886424835795	-1.64729548687586	-1.91399819938756	-0.932859903083603
ENSMUSG00000000142	0.176023169247422	-1.48186096011202	-1.74856367262372	-0.767425376319764
ENSMUSG00000020611	-1.38252852667925	-1.21488532354383	-1.9703570613919	-0.989218765087937
ENSMUSG00000020610	-0.589358490078595	-0.650512091913399	-1.11397006016218	-1.85955232129588
ENSMUSG00000041920	0.0248707667343915	-1.30862412815392	-0.918889555069089	-1.66447181620279
ENSMUSG00000020612	0.201273313782121	0.460527371870768	-0.292997591233334	-0.417785997313935
ENSMUSG00000020614	-0.561288947549631	-0.882414769750575	-0.492680196665741	-0.606066085869227
ENSMUSG00000018800	-1.62214697527991	-2.53649311844833	-2.1467585453635	-2.8923408064972
ENSMUSG00000000567	0.264751215313218	0.524005273401865	-0.679009106490263	-0.354308095782837
ENSMUSG00000041629	0.50447373330136	-0.409872409867052	-0.0201378367822223	-0.765720097915921
ENSMUSG00000041598	-0.564857523058297	0.257894034381543	-0.496248772174408	-0.609634661377893
ENSMUSG00000057322	2.18390471533062	2.35154791846604	2.2525134662145	1.5069312050808
ENSMUSG00000000202	0.221290773874102	0.160137172039303	-0.959758081806012	-1.04890305734318
ENSMUSG00000018858	-0.436118928681061	0.0959477904516071	-0.367510177797172	-1.11309243893087
ENSMUSG00000034566	0.749368807374875	1.28143552650754	0.817977558258765	0.0723952971250625
ENSMUSG00000020737	0.789824310224173	1.26117877443179	-0.391224545455945	0.151826850937109
ENSMUSG00000020740	-0.330063027123465	-0.519680542370992	-1.93026063452348	-2.01940561006064
ENSMUSG00000020744	-0.115857379269382	-1.0302035224378	-1.2969062349495	-0.75385483855645
ENSMUSG00000059923	-0.243721247642451	-0.0760780445070282	-0.831549782355097	0.485171534283456
ENSMUSG00000020747	-0.736216528955683	-1.6505626721241	-1.9172653846358	-1.37421398824275
ENSMUSG00000020755	-0.590371771941044	-0.0583050528083753	-1.17820030665369	-0.635148910260639
ENSMUSG00000016559	0.320115266543926	0.791469730751544	0.244993113248366	-0.317882192743141
ENSMUSG00000020770	-0.849640195512524	-0.317573476379859	-0.781031444628635	-1.52661370576234
ENSMUSG00000020776	-1.06089265958692	-1.12204626142172	-1.5855042296705	-2.3310864908042
ENSMUSG00000020777	-0.451906582401399	-1.36625272556981	-0.527028735696955	-1.72210041361868
ENSMUSG00000020780	0.440894358287	0.379740756452197	-0.740154497393117	-0.829299472930284
ENSMUSG00000020792	-0.2331527381283	-0.2943063399631	-1.41420159380841	-1.50334656934558
ENSMUSG00000052949	-1.36004572420718	-1.78562284203922	-1.43516787750273	-1.55995628358334
ENSMUSG00000015869	0.124987845555609	0.354519082027981	-1.05606101012451	-1.14520598566167
ENSMUSG00000020802	-0.0900836321358369	-0.570385985690539	-1.69028123953585	-0.101493510125309
ENSMUSG00000034120	0.328867740552887	-0.0967093772791578	-0.852181115127227	-0.309129718734177
ENSMUSG00000020818	-1.52266457600597	-1.35502137287055	-1.45405582512208	-2.19963808625578
ENSMUSG00000043857	-0.900109325961626	-1.22123514816257	-0.382011158289714	-0.944886464281222
ENSMUSG00000020823	-0.949690097267304	-1.01084369910211	-2.13073895294742	-1.58768755655437
ENSMUSG00000059248	-0.606701537732246	-1.45142740728419	-2.20689914513226	-1.2257608488283
ENSMUSG00000025571	-0.55764813043125	-1.3180660790585	-1.86454269656168	-2.42741800255319
ENSMUSG00000017132	-0.0718327553773861	0.157698481094986	-1.2528816110575	-1.34202658659467
ENSMUSG00000033909	-1.04930618636078	-1.47488330419282	-2.23035504204089	-2.31950001757806
ENSMUSG00000017466	-0.661724205397856	-0.982850027598801	-0.593115454513967	-0.268414443806545
ENSMUSG00000025575	-0.823396724431422	-0.00064516699157835	-0.754787973547533	-0.868173862751018
ENSMUSG00000025578	0.0157455430408682	-0.0454080587939352	-1.16530331263925	-0.184165016335289
ENSMUSG00000039976	-0.938184808263149	-0.708653571790776	-1.0133069615587	-0.530445934532722
ENSMUSG00000025579	-0.957646319301819	-1.27877214150276	-0.88903756841793	-0.228753537375912
ENSMUSG00000025580	0.21484481576972	1.03759637320956	0.283453566653609	-0.462128694480089
ENSMUSG00000025583	-1.11475726684012	-1.62876401655878	-3.03934410871126	-3.12848908424843
ENSMUSG00000078572	2.15537050420729	1.24102436103888	1.63075893412371	0.88517667299001
ENSMUSG00000061306	-0.78930820571178	-0.850461807546584	-1.31391977579536	-1.42730566499884
ENSMUSG00000039741	-1.58133558909647	-1.64248919093127	-1.31424661156554	-2.21933304838353
ENSMUSG00000062825	1.22668667456681	0.712679924848153	-0.697900167304336	-0.154848770911283
ENSMUSG00000039703	-0.362313043612847	-0.42346664544765	-1.54336189929296	-1.63250687483013
ENSMUSG00000057594	-0.154959099094739	0.0126841040406838	-0.742787633807385	-0.199736237414335
ENSMUSG00000025130	-0.216250025638697	0.848324759536393	-0.804078560351343	-0.261027163958293
ENSMUSG00000025132	0.718444306878954	1.88338287151027	-0.462604548801163	0.0804468475918902
ENSMUSG00000025134	-0.640461088162464	-0.108394369029796	-0.122362920490549	-1.31743459841228
ENSMUSG00000025135	-0.444791985475327	-1.35913812864374	-0.969403555558909	-1.71498581669261
ENSMUSG00000025137	-0.226198381529326	-0.651775499361374	-0.750809951612908	-1.49639221274661
ENSMUSG00000051510	-1.18850258727745	-1.5096284094784	-1.11989383639357	-1.23327972559705
ENSMUSG00000018012	0.929547196874232	1.4616139160069	0.998155947758121	1.65843997880014
ENSMUSG00000025156	-0.225298316878948	-0.0576551137435253	-0.156689565995059	-0.902271827128761
ENSMUSG00000025153	-0.327201445818812	0.572550486053895	-1.29188488112276	-0.92242557491593
ENSMUSG00000025162	0.223433696771721	1.00802005740271	-1.04471585950289	-1.79029812063659
ENSMUSG00000100629	1.66242741169829	1.83007061483372	1.07459887698565	1.6176502733787
ENSMUSG00000039275	-0.501024348966091	0.519232565894029	-1.02563591904967	-0.365351888007652
ENSMUSG00000039230	-1.12371949704236	-1.18487309887715	-2.30476835272247	-2.39391332825964
ENSMUSG00000114003	2.25009533950998	2.18894173767518	1.06904648382986	0.979901508292695
ENSMUSG00000021218	-2.09999519398614	-0.0898542088860097	-2.68782372869879	-2.14477233230574
ENSMUSG00000033799	-1.74504748622532	-1.06664467641677	-1.82016963952087	-1.94495804560147
ENSMUSG00000033781	-0.538133166723423	-0.963710284555468	-1.71918202240354	-1.17613062601049
ENSMUSG00000021215	-0.0705818886558909	-0.915307758207835	-1.6707794960559	-1.12772809966285
ENSMUSG00000045410	0.0295513425658989	-0.39602577526615	-1.15149751311422	-1.24064248865139
ENSMUSG00000000078	-0.834280062442055	-1.155405884643	-0.765671311558165	-0.87905720076165
ENSMUSG00000021193	0.377905973123216	0.105722451139808	-1.54668086874793	-1.00362947235488
ENSMUSG00000021196	-1.85077896237246	-2.76512510554087	-0.700323765568772	-1.2142306786347
ENSMUSG00000113412	1.58781104974758	1.16223393191553	0.406762194067465	0.317617218530298
ENSMUSG00000052551	-2.41276642283954	-2.73389224504049	-2.34415767195565	-2.45754356115914
ENSMUSG00000021147	-1.5575234499541	-1.32799221348173	-2.73857230563422	-2.82771728117138
ENSMUSG00000058258	-0.509144972213498	-0.341501769078075	-0.440536221329612	-0.553922110533094
ENSMUSG00000021149	-1.95764631930182	-1.13489476186198	-2.54547485401446	-2.00242345762141
ENSMUSG00000033499	-1.18784983446207	-0.716495370254449	-0.644361137797514	-1.82584729374913
ENSMUSG00000048264	-1.14827885696176	-2.06262500013018	-2.32932771264188	-1.34818941633792
ENSMUSG00000021156	-1.56002778622563	-1.98560490405767	-1.63514993952118	-2.83022161744291
ENSMUSG00000088609	8.03868283932297	5.96523046165241	5.95126191019166	5.82647350411106
ENSMUSG00000021311	-0.778892048410849	-0.968509563658376	-1.72265237021433	-2.46823463134803
ENSMUSG00000050244	-1.07515396297485	-0.845622726502476	-2.25620281865497	-2.34534779419213
ENSMUSG00000021306	-1.02914119919617	-0.861497996060745	-0.960532448312282	-1.70611470944598
ENSMUSG00000005397	-0.482920626728795	-1.81641552161711	-2.08311823412881	-1.54006683773576
ENSMUSG00000019726	-2.23240922991658	-3.14675537308499	-2.30753138321214	-3.50260306113386
ENSMUSG00000021302	-0.938823010919506	-0.771179807784083	-1.52665154563215	-0.983600149239102
ENSMUSG00000039219	-1.44746174575536	-2.61657684977843	-3.3720485876265	-3.46119356316366
ENSMUSG00000113775	0.112759756513494	-0.312817361318555	-1.06828909916662	-1.15743407470379
ENSMUSG00000021301	-2.57472416691057	-2.0426574477779	-2.50611541602668	-2.18141440531926
ENSMUSG00000015672	-1.01645554955635	-0.484388830423683	-1.604284084269	-1.06123268787595
ENSMUSG00000113240	3.32353925134525	3.49118245448067	2.7357107166326	3.27876211302565
ENSMUSG00000113389	3.32132078780957	4.43029638291168	1.72112318040955	2.26417457680261
ENSMUSG00000021318	-1.96111089793792	-0.896536112762828	-2.54893943265056	-2.00588803625751
ENSMUSG00000012429	-0.277396684689887	-0.33855028652469	-1.45844554037	-1.54759051590717
ENSMUSG00000041297	-1.85668791260319	-1.62715667613082	-3.03773676828331	-2.49468537189025
ENSMUSG00000008859	0.35793445959056	0.296780857755756	-0.166677110493023	-0.280062999696508
ENSMUSG00000075054	-2.1881169945875	-2.02047379145207	-2.11950824370361	-1.45922421266159
ENSMUSG00000021314	-0.440220161357409	-1.35456630452582	-0.515342314652965	-0.640130720733566
ENSMUSG00000050243	1.65134391256928	1.8189871157047	1.06351537785663	1.60656677424968
ENSMUSG00000113168	3.50172207303387	3.07614495520183	2.32067321735375	2.23152824181659
ENSMUSG00000021326	-0.565941825647428	-0.991518943479473	-1.74699068132755	-1.83613565686471
ENSMUSG00000022228	0.186326414381064	-0.65839945517088	-1.41387119301895	-1.50301616855612
ENSMUSG00000094338	3.70477564187853	3.22447328832383	2.10457803447852	2.01543305894135
ENSMUSG00000071516	4.24909939771084	4.65780923952601	2.05983971971323	1.97069474417607
ENSMUSG00000101355	6.81582472253926	5.62295520687948	1.99523063829016	1.90608566275299
ENSMUSG00000114279	5.42447243379337	4.24277174024717	2.75072892281895	1.55565724489722
ENSMUSG00000067455	3.00662230769857	2.94148713131609	1.08203546582743	0.992890490290264
ENSMUSG00000064288	4.31740984498073	3.5127182569549	2.39282300310959	2.30367802757243
ENSMUSG00000063021	2.64766825442588	3.17973497355855	2.71627700530977	1.97069474417607
ENSMUSG00000095217	3.70477564187853	4.30588380501875	2.10457803447852	2.01543305894135
ENSMUSG00000058773	3.55382808994823	3.73897634124602	1.14100682143324	1.05186184589608
ENSMUSG00000101972	3.9198174801613	4.70440384079229	1.99523063829016	1.90608566275299
ENSMUSG00000069309	3.98442656158438	2.8153114575613	2.05983971971323	1.97069474417607
ENSMUSG00000069308	4.14419740982873	3.69217376076966	1.21470084870066	1.1255558731635
ENSMUSG00000094248	5.18765772813592	5.01168531639472	2.42777191195986	2.75247292266728
ENSMUSG00000069306	4.4399947993079	4.73634673329504	2.68361081638945	1.93802855525574
ENSMUSG00000069305	3.1110812280625	2.68550411023045	1.93003237238238	1.84088739684521
ENSMUSG00000094777	3.68992272761302	2.52080762358995	1.76533588574188	2.30838728213493
ENSMUSG00000069303	0.748138407417247	1.76839532227737	-0.432910448262867	-0.522055423800033
ENSMUSG00000088148	6.04665237112837	5.49328276810205	4.73975780499795	4.17688249900644
ENSMUSG00000105839	6.80883439296989	7.77245433786003	10.7971416145018	11.0503726643578
ENSMUSG00000085393	4.53672287338521	5.92470923190176	4.06027386472511	3.92885734815262
ENSMUSG00000062727	5.39281277048724	4.78247895247017	1.78340745866389	1.69426248312673
ENSMUSG00000060639	1.76024220276489	3.21289429968517	1.82885095364878	1.08326869251508
ENSMUSG00000069301	6.75999972959881	6.08716232332812	3.20452211810839	2.2994356812904
ENSMUSG00000069300	3.42355444611162	4.63577211273692	1.8233568387116	1.73421186317444
ENSMUSG00000114817	1.94787666136619	3.26840805273082	2.7430651304755	2.10226643566032
ENSMUSG00000104750	6.51638349915937	6.38751380926391	9.06267566803044	9.47890893673154
ENSMUSG00000060981	6.93666946557365	5.59001749189995	4.78615642251375	4.73918572718917
ENSMUSG00000061991	3.63817789314951	3.15787553959481	2.03798028574949	1.94883531021233
ENSMUSG00000099517	4.23471927448573	4.86872736255268	1.62837667252128	1.53923169698411
ENSMUSG00000114456	5.55380459395415	4.79114548349114	0.621275992631343	0.507890103427862
ENSMUSG00000100210	4.44754374942316	4.11461449516054	1.48379936402818	1.35901095794758
ENSMUSG00000069274	4.48002169317947	4.54467333673349	2.72363771026102	1.97805544912732
ENSMUSG00000052565	1.23637301316895	0.632465185421673	-1.52351280300712	-1.19881179229969
ENSMUSG00000069273	3.57720869185541	3.56883560970374	0.970866089890958	1.51391748628401
ENSMUSG00000069272	2.81899121073456	2.87119692322228	1.87523088893108	1.76184499972759
ENSMUSG00000058385	5.33870736329979	3.44724282570039	1.40676219406746	1.3176172185303
ENSMUSG00000069268	3.01065113722262	3.24018237369499	1.8296022815425	1.74045730600534
ENSMUSG00000071478	4.93467698696605	4.22752708769558	1.51835388519345	1.42920890965629
ENSMUSG00000099583	3.58501509187975	3.77301936718679	0.39166746036388	0.302522484826717
ENSMUSG00000061482	4.59561146744479	5.42442116712868	1.18237766526179	3.00951662694434
ENSMUSG00000047246	0.749192666942459	0.600413620577772	-1.44006701105515	-1.52921198659232
ENSMUSG00000051627	2.95718772133226	1.96514586035663	0.869766792200956	-0.325304885720769
ENSMUSG00000069270	3.91866077183531	2.2133530958668	-0.599062178158515	-0.688207153695682
ENSMUSG00000018102	3.10964214143561	3.50237103327744	1.60922624185572	0.414154563933995
ENSMUSG00000060678	5.19413239514295	4.88496852973505	2.9551465056012	1.97988341877035
ENSMUSG00000036181	4.26628218089879	3.06996640202851	0.070894908222229	-0.0182500673149377
ENSMUSG00000069310	3.56827688158217	3.72500462389599	1.37901720358456	1.2898722280474
ENSMUSG00000075031	6.15829767329179	4.03552795551111	1.68954053519967	2.67067883150363
ENSMUSG00000061615	4.85997444421102	4.79160034243872	2.44896613422898	1.70338387309528
ENSMUSG00000069267	5.7676395397154	4.7146740170853	2.05853810229414	1.94515221309065
ENSMUSG00000075029	1.32789261713564	1.26673901530084	0.146843761455528	0.0576987859183618
ENSMUSG00000069266	5.7422781349862	5.04430151863516	3.49336785803992	3.02636832113284
ENSMUSG00000060093	5.12017568814982	5.05108409860914	2.71001046160389	1.51493878368217
ENSMUSG00000069265	3.54211613215543	4.32670249278642	2.27396657588082	2.59866758658825
ENSMUSG00000049539	4.33824312118187	3.74286500947878	1.14489548966601	1.05575051412884
ENSMUSG00000021338	-1.8659639230289	-1.69832071989348	-2.45379245774155	-1.9107410613485
ENSMUSG00000036006	-1.67027848546216	-2.58462462863058	-2.85132734114228	-2.30827594474923
ENSMUSG00000019132	0.0888377901023247	0.0237026137198448	-1.83574905176882	-0.854610755464858
ENSMUSG00000035958	0.177157312701883	0.11600371086708	-1.00389154297823	-1.0930365185154
ENSMUSG00000035936	-0.184846086609436	-0.665148440164135	-1.78504369400945	-1.2419922976164
ENSMUSG00000021339	-1.62971084333191	-0.806959285892074	-2.21753937804456	-1.67448798165151
ENSMUSG00000113061	2.61372137139627	2.55256776956147	2.08910980131269	1.34352754017899
ENSMUSG00000076431	0.37549696393749	0.796897542377781	-0.100952044722614	-0.567951581629696
ENSMUSG00000038462	0.853483909879277	2.46696114570686	0.922092660763166	0.176510399629464
ENSMUSG00000021357	-1.49964673096661	-1.33200352783119	-1.43103798008273	-1.1063369693753
ENSMUSG00000058672	2.21463992696747	2.83779552299518	2.51324820690817	2.21405929356972
ENSMUSG00000045136	2.44407210708409	3.0845380928106	1.47097692909082	2.87150289999393
ENSMUSG00000021413	-1.18204283817749	-1.24319644001229	-2.3630916938576	-1.82004029746455
ENSMUSG00000046573	0.239530314164721	0.407173517300144	-0.348298220547928	0.194753175845126
ENSMUSG00000021427	-0.481104952479335	-1.25978453832446	-2.01392734488041	-2.12731323408389
ENSMUSG00000021428	-1.94141819872	-1.77377499558458	-1.87280944783612	-1.9861953370396
ENSMUSG00000038991	-0.273868134748646	-1.18821427791706	-1.45491699042876	-0.473778694124803
ENSMUSG00000021364	-0.0941948845768898	0.135336351895479	-1.27524374025701	-1.36438871579417
ENSMUSG00000091264	-0.270974706398732	-1.18532084956714	-0.795586276482315	-1.54116853761601
ENSMUSG00000021365	-1.37238215730599	-0.549630599866145	-1.96021069201863	-1.41715929562558
ENSMUSG00000087370	-1.00896974005268	-1.07012334188748	-1.53358131013626	-1.64696719933974
ENSMUSG00000021366	-1.91603017282624	-1.0932786153864	-2.50385870753889	-1.96080731114584
ENSMUSG00000051335	-1.54932953912905	-1.01726281999639	-1.03123137145714	-2.22630304937887
ENSMUSG00000063200	-0.160735137911075	0.903839647264014	-0.0921263870271858	-0.837708648160888
ENSMUSG00000038518	-1.97994452378822	-1.8123013206528	-1.46184635611631	-2.02472166210782
ENSMUSG00000046876	-1.48582677599531	-2.81932167088362	-1.12962300026051	-0.897345338795457
ENSMUSG00000069237	-0.635944428984008	-0.103877709851343	-1.22377296369666	-0.680721567303603
ENSMUSG00000021374	-1.5105848903891	-0.687833332949257	-1.44197613950521	-2.18755840063891
ENSMUSG00000021375	-1.1445951543271	-0.673240690119481	-2.32564401000722	-2.41478898554438
ENSMUSG00000064558	4.8369062646235	3.92256012145509	3.65585740894339	4.19890880533644
ENSMUSG00000038080	-0.564629688184638	-0.990206806016683	-1.74567854386475	-1.83482351940192
ENSMUSG00000021377	0.641345172228192	-0.203380697323752	-0.958852435171824	-0.415801038778771
ENSMUSG00000021379	0.95721694415861	0.969263036701236	-0.126116031454441	-0.250904437535041
ENSMUSG00000097375	-0.172272942201062	-0.65257529575576	-1.77247054960107	-1.86161552513824
ENSMUSG00000038025	-0.564367117423899	-0.989944235255944	-1.74541597310402	-1.83456094864118
ENSMUSG00000038014	0.285116818077817	0.219981641695338	-1.63947002379333	-1.09641862740027
ENSMUSG00000037989	-1.78396491186784	-1.25189819273518	-1.26586674419593	-2.46093842211766
ENSMUSG00000037933	-0.76552137820828	-1.19109849604033	-1.29013294829186	-1.40351883749535
ENSMUSG00000113255	-0.409903276257264	-0.242260073121837	0.450406022241133	-1.08687678650707
ENSMUSG00000043631	-0.611638948622922	-1.03721606645497	-1.79268780430304	-1.8818327798402
ENSMUSG00000037851	-0.504860577356094	0.515396337504022	-1.68590943303621	-1.14285803664316
ENSMUSG00000087963	4.80399164215077	5.03352287862314	4.72886948885521	5.44053992588852
ENSMUSG00000021395	-0.275793868125859	1.02063018826302	-0.00870489059493806	-0.913791327412927
ENSMUSG00000067586	-0.2645240135999	-0.325677615434703	-1.44557286928002	-1.53471784481718
ENSMUSG00000021448	-0.918201738720864	-0.386135019588195	-0.400103571048948	-1.59517524897068
ENSMUSG00000062248	2.84379460173513	2.6541770864876	1.24359699433511	1.15445201879795
ENSMUSG00000064672	5.19095998812151	5.00134247287399	3.5907623807215	3.50161740518433
ENSMUSG00000035139	1.43217223246372	0.543156302968573	-0.840887043067816	-0.180603012025799
ENSMUSG00000021468	-0.529985852145284	-0.362342649009861	-1.11781438685793	-0.57476299046488
ENSMUSG00000025867	-0.407512463042945	-1.32185860621136	-0.932124033126527	-1.67770629426023
ENSMUSG00000025872	0.613721371396274	0.843252607868646	-0.567327484283844	-0.656472459821007
ENSMUSG00000025871	-0.371929547093366	0.160137172039303	-0.959758081806012	-0.416706685412962
ENSMUSG00000025868	2.51942407476733	2.09384695693528	1.33837521908722	2.31951351539118
ENSMUSG00000034928	-0.485576606291037	-0.546730208125837	-1.66662546197115	-1.1235740655781
ENSMUSG00000021488	-2.23439106761484	-0.331378832887474	-2.75900263769842	-2.43430162699099
ENSMUSG00000021486	0.865852982566643	0.918058695054366	-0.734344624833369	-0.823489600370536
ENSMUSG00000021485	0.649211594411724	-0.265134548756688	-0.531837261268393	0.0112141351246571
ENSMUSG00000074886	0.565951617169937	-0.238739970855892	-1.35863522470121	-0.815583828308156
ENSMUSG00000034675	-0.874136946507349	-0.342070227374681	-0.356038778835437	-0.918914084826945
ENSMUSG00000021495	-2.22830184684836	-1.16372706167327	-2.81613038156101	-1.83499208525705
ENSMUSG00000021500	0.0347926371641947	-1.39899530298534	-2.15446704083341	-2.24361201637058
ENSMUSG00000045767	-0.917581624788731	-0.749938421653308	-1.50541015950138	-0.962358763108327
ENSMUSG00000021497	-0.832636339989108	-0.300569620856439	-1.42046487470175	-0.877413478308704
ENSMUSG00000015937	-1.46717346116708	-0.93510674203441	-1.39856471028319	-2.14414697141689
ENSMUSG00000035493	-0.0214573574897088	-0.447034475321754	-1.20250621316982	-1.29165118870699
ENSMUSG00000021540	-0.997929393856211	0.0223275210039091	-2.17897824953632	-2.26812322507349
ENSMUSG00000007836	0.472333832327646	0.943688296535264	-0.0522777377559365	0.272423272951489
ENSMUSG00000005312	-0.245979702048928	-0.0164484655765555	-0.77059127213251	-0.883977161335991
ENSMUSG00000021546	0.625910031810207	0.728740632347886	-0.874505867769688	-0.999294273850285
ENSMUSG00000055254	-2.37644101710994	-2.80201813494199	-2.10935203957902	-2.5763515764861
ENSMUSG00000021557	-3.14757417233968	-2.32482261489985	-2.28726487384129	-2.14661497764179
ENSMUSG00000021555	-1.84720004996679	-1.31513333083412	-1.7785912990829	-2.5241735602166
ENSMUSG00000044792	-2.11657026989043	-1.94892706675501	-2.04796151900654	-2.79354378014024
ENSMUSG00000035248	-2.58061192521525	-2.04854520608258	-2.51200317433136	-3.25758543546506
ENSMUSG00000052957	1.07094328866543	-0.0981718153576416	-0.853643553205714	-0.942788528742881
ENSMUSG00000021559	-1.27835752058347	-2.19270366375189	-1.35347967387903	-1.47826807995963
ENSMUSG00000113151	2.97603490975187	3.79878646719171	2.38820637503922	2.93125777143227
ENSMUSG00000113428	2.31817746230243	1.89260034447038	1.13712860662232	1.04798363108515
ENSMUSG00000096563	4.2107713211833	4.37841452431872	4.27938007206718	3.53379781093348
ENSMUSG00000021458	-0.860456852138306	-1.66514844016413	-2.78504369400945	-2.2419922976164
ENSMUSG00000021466	-1.51365570078987	-1.7032732160374	-2.45741602259335	-2.13271501188592
ENSMUSG00000044934	0.173928511832791	-0.340078237885866	-1.75065833003835	-1.83980330557552
ENSMUSG00000021476	-0.529281426330606	-1.44362756949902	-1.71033028201072	-1.16727888561767
ENSMUSG00000089161	4.62086933832688	4.55971573649208	5.16435803499143	5.45485677982201
ENSMUSG00000021519	0.0201512530890042	-0.82457461646294	-1.58004635431101	-1.66919132984818
ENSMUSG00000021518	0.210316353513083	-1.12317854137523	-1.38988125388693	-0.408742957582977
ENSMUSG00000114603	2.52388372295803	2.7534149594304	1.99927215287445	2.32397316358187
ENSMUSG00000097333	-0.21826566695978	0.313801052172888	-0.149656916075894	-0.895239177209593
ENSMUSG00000048280	-2.61897525399399	-2.45133205085857	-2.55036650311011	-3.29594876424381
ENSMUSG00000034575	-1.26323040666195	-1.688807524494	-2.44427926234206	-2.53342423787923
ENSMUSG00000021595	-0.626806725000012	-1.05238384283206	-1.80785558068013	-1.8970005562173
ENSMUSG00000052981	0.893639079278501	-0.43985581560981	-0.0501212425249769	-0.163507131728462
ENSMUSG00000034525	-1.5906483382118	-1.36111710173943	-2.77169719389192	-1.45497587725336
ENSMUSG00000060969	-0.0892973397403267	0.442769379392342	-0.0206885888564372	-0.766270849990139
ENSMUSG00000001504	-0.414305766829226	-0.246662563693803	-1.00213430154187	-0.459082905148822
ENSMUSG00000021610	-0.317029010818448	-0.638154833019392	0.201069156853467	-0.361806149138044
ENSMUSG00000017756	-1.7697409548705	-1.54020971839813	-2.95078981055062	-3.03993478608778
ENSMUSG00000021567	-0.970558443531264	-0.802915240395841	-1.55838697824391	-1.01533558185086
ENSMUSG00000057649	-1.49653590885808	-0.964469189725417	-2.08436444357073	-1.10322614726677
ENSMUSG00000034152	-0.691713136869563	-1.60605928003798	-0.766835290165123	-0.89162369624572
ENSMUSG00000021577	-0.744474349201997	0.320100435973089	-0.675865598318111	-1.42144785945181
ENSMUSG00000021578	-1.95659022876721	-1.42452350963454	-1.88798147788332	-2.00136736708681
ENSMUSG00000062382	1.60306538912457	1.54191178728977	0.422016533444452	0.965067929837502
ENSMUSG00000086743	1.94638474142199	2.17591597789437	0.765335885741877	0.676190910204713
