E12	E20
ENSMUSG00000019302	-1.04610759822138	-1.1626007165247
ENSMUSG00000017802	0.213050539293935	-1.17630251264691
ENSMUSG00000035198	0.694623604677471	-0.51286845065135
ENSMUSG00000034993	-0.044301918154936	-0.442826299665448
ENSMUSG00000001313	0.430768443034303	0.0322064260540351
ENSMUSG00000017119	-0.907863736367322	-1.23226280161115
ENSMUSG00000065820	8.16910935895692	6.59818786242257
ENSMUSG00000065767	8.4121495582281	7.95353340931839
ENSMUSG00000064702	8.53901998239377	7.92602218634029
ENSMUSG00000065251	8.91359804439406	8.89729605200233
ENSMUSG00000065944	8.60507619712108	8.07593338916026
ENSMUSG00000034931	-0.664442554852826	-1.30616466222258
ENSMUSG00000003518	-0.8035880606467	-0.915760294404492
ENSMUSG00000017314	-0.598409805266368	-1.59785739296873
ENSMUSG00000020922	0.410924161606722	0.0555693994344146
ENSMUSG00000059995	-0.168222997782511	-1.01801960679545
ENSMUSG00000020923	-1.04520835876948	-1.68696050015596
ENSMUSG00000006574	-0.415357998839802	-1.62285005416862
ENSMUSG00000006575	0.318464681610923	-0.889027373717898
ENSMUSG00000034621	-0.327670401223145	-2.3644686523572
ENSMUSG00000050288	0.490143649850804	-1.20574629053939
ENSMUSG00000034520	-0.447984359293304	-1.29782619233599
ENSMUSG00000020929	-0.484504433434214	-2.04280394428707
ENSMUSG00000051378	-0.170005082249698	-1.16945266995205
ENSMUSG00000020935	1.00928151461237	-0.686608425777827
ENSMUSG00000098613	4.88715840109432	5.30654836295369
ENSMUSG00000020936	-0.907567126176751	-0.393174365637183
ENSMUSG00000020941	-0.654862444202163	-2.04421549614301
ENSMUSG00000020946	-0.0407977926901673	-0.682557530904983
ENSMUSG00000034187	-1.00787785122266	-1.75062036275384
ENSMUSG00000018411	-1.04399638360499	0.135635711845293
ENSMUSG00000018412	-0.906340758672901	-1.75617499488725
ENSMUSG00000020687	-0.287782922077817	-1.61692231823551
ENSMUSG00000061086	-0.789692488378968	-1.18821686988948
ENSMUSG00000020694	-0.955973834613349	-2.34528926299598
ENSMUSG00000053580	-1.65801313366854	-2.29832086899285
ENSMUSG00000083465	1.32531047373072	0.325862886028357
ENSMUSG00000049354	-0.571199414102541	-0.861372099119656
ENSMUSG00000040699	-0.223525116947631	-1.22297270464999
ENSMUSG00000069631	-0.810691294425485	-1.81013888212784
ENSMUSG00000078622	-1.01449735557012	-1.6562494969566
ENSMUSG00000020705	0.138042427945003	-1.41269596621352
ENSMUSG00000020708	0.944268677127134	0.832126482887343
ENSMUSG00000065126	11.9737602310056	11.4243549441264
ENSMUSG00000105884	7.09871709893856	7.39690432769808
ENSMUSG00000020719	1.23752097199272	-0.0461483912627223
ENSMUSG00000018363	-1.19989944404379	-1.59842382555431
ENSMUSG00000018362	0.144169005339002	-0.497583136047478
ENSMUSG00000040481	-1.61541517401187	-1.72739393658737
ENSMUSG00000040430	-0.850277631592917	-2.05780731412315
ENSMUSG00000020720	0.261279154501903	-0.738168433200457
ENSMUSG00000020721	-2.03633786486678	-2.59975505171731
ENSMUSG00000020723	0.0346069833733083	-0.288382471749809
ENSMUSG00000020728	-0.751628147890521	-1.31507788203641
ENSMUSG00000000142	-0.586193621126679	-1.14964335527257
ENSMUSG00000020611	-1.25929876036818	-1.37144095460797
ENSMUSG00000020610	-0.608076817232565	-1.45787342624551
ENSMUSG00000041920	-0.621003147940705	-1.26279292115242
ENSMUSG00000020612	0.369006748193843	-0.356137421152706
ENSMUSG00000020614	-0.730730937510845	-0.550193779526595
ENSMUSG00000018800	-2.09209989446656	-2.49066191144682
ENSMUSG00000000567	0.433020935554673	-0.499163797423812
ENSMUSG00000041629	0.0345208141147175	-0.36404120286555
ENSMUSG00000041598	0.00963517305821782	-0.553762455577548
ENSMUSG00000057322	2.30713448164169	1.90861010013117
ENSMUSG00000000202	0.202572446720136	-1.00491960860868
ENSMUSG00000018858	-0.0696990333390843	-0.7114135438805
ENSMUSG00000034566	1.11578870271685	0.474074192175436
ENSMUSG00000020737	1.11226482194818	-0.0788690917738037
ENSMUSG00000020740	-0.424683767167632	-1.97542216132615
ENSMUSG00000020744	-0.585810298456025	-0.984379912264629
ENSMUSG00000059923	-0.120491481331381	0.00621153406499175
ENSMUSG00000020747	-1.20616944814233	-1.60473906195093
ENSMUSG00000020755	-0.22395187659907	-0.865673983968819
ENSMUSG00000016559	0.627605596958972	-0.0214379030530125
ENSMUSG00000020770	-0.483220300170547	-1.12493481071197
ENSMUSG00000020776	-1.07961098674089	-1.92940759575383
ENSMUSG00000020777	-0.921859501588042	-1.03402413935414
ENSMUSG00000020780	0.422176031133031	-0.78531602419579
ENSMUSG00000020792	-0.251871065282266	-1.45936312061109
ENSMUSG00000052949	-1.58577035979445	-1.49837444500671
ENSMUSG00000015869	0.288055268876523	-1.10122253692718
ENSMUSG00000020802	-0.342780424253355	-0.653564471472983
ENSMUSG00000034120	0.102104945772457	-0.539654792442356
ENSMUSG00000020818	-1.3994348096949	-1.79795919120541
ENSMUSG00000043857	-1.06955131592284	-0.650161354063478
ENSMUSG00000020823	-0.968408424421273	-1.81821263026255
ENSMUSG00000059248	-1.04454536737461	-1.60797882778111
ENSMUSG00000025571	-0.9424536924157	-2.13083813204002
ENSMUSG00000017132	0.0912346679435281	-1.29804313786017
ENSMUSG00000033909	-1.27606898114121	-2.27551656884357
ENSMUSG00000017466	-0.831166195359071	-0.411783828615022
ENSMUSG00000025575	-0.248904028314907	-0.812301656950673
ENSMUSG00000025578	-0.00296580843756189	-0.566382995288098
ENSMUSG00000039976	-0.786520487239674	-0.740380790357811
ENSMUSG00000025579	-1.12708830926303	-0.502844229479937
ENSMUSG00000025580	0.789309183361521	-0.0604497994297191
ENSMUSG00000025583	-1.3875345575467	-3.08450563551393
ENSMUSG00000078572	1.68541758502065	1.28685556804038
ENSMUSG00000061306	-0.808019557190207	-1.3714334591985
ENSMUSG00000039741	-1.60466693276547	-1.71677830591163
ENSMUSG00000062825	0.956975158431703	-0.386842834745934
ENSMUSG00000039703	-0.381031370766816	-1.58852342609564
ENSMUSG00000057594	-0.0317293327836694	-0.430261311122514
ENSMUSG00000025130	0.540037862081192	-0.491550132038711
ENSMUSG00000025132	1.51725143087156	-0.151755145877221
ENSMUSG00000025134	-0.274041192820487	-0.629358324147731
ENSMUSG00000025135	-0.914744904661969	-1.31330692164224
ENSMUSG00000025137	-0.452961176309756	-1.09471331769624
ENSMUSG00000051510	-1.35794457723867	-1.17740741925442
ENSMUSG00000018012	1.28934133918538	1.38294390464207
ENSMUSG00000025156	-0.102068550567878	-0.500592932078387
ENSMUSG00000025153	0.257227806650079	-1.08716770318281
ENSMUSG00000025162	0.734553293925106	-1.38653265815946
ENSMUSG00000100629	1.78565717800937	1.38712519967052
ENSMUSG00000039275	0.188020109857579	-0.642549191052343
ENSMUSG00000039230	-1.14243782419632	-2.34992987952514
ENSMUSG00000114003	2.23137701235601	1.02388495702719
ENSMUSG00000021218	-0.621278050476306	-2.37705166530338
ENSMUSG00000033799	-1.29764012694915	-1.88331535611131
ENSMUSG00000033781	-0.764895961503854	-1.40665569971867
ENSMUSG00000021215	-0.508411340328347	-1.35825317337103
ENSMUSG00000045410	-0.197211452214532	-1.19665903991689
ENSMUSG00000000078	-1.00372205240327	-0.823184894419022
ENSMUSG00000021193	0.234716279931209	-1.23590461706676
ENSMUSG00000021196	-2.30997798195603	-0.94442239576
ENSMUSG00000113412	1.36104825496715	0.361600667264792
ENSMUSG00000052551	-2.58220841280076	-2.40167125481651
ENSMUSG00000021147	-1.39445602663319	-2.78373383243689
ENSMUSG00000058258	-0.385915205902428	-0.498049804190465
ENSMUSG00000021149	-1.38318195171002	-2.23294853132959
ENSMUSG00000033499	-0.880484861979799	-1.14228541308639
ENSMUSG00000048264	-1.6182317761484	-1.73041160585795
ENSMUSG00000021156	-1.78679058100606	-2.14214534317837
ENSMUSG00000088609	7.2074500740373	5.88813932985265
ENSMUSG00000021311	-0.874380186280664	-2.06610679178643
ENSMUSG00000050244	-0.912086539653931	-2.30136434545764
ENSMUSG00000021306	-0.905911432885098	-1.30443581439561
ENSMUSG00000005397	-1.12879454140389	-1.77059191144394
ENSMUSG00000019726	-2.70236214910322	-2.81452678686932
ENSMUSG00000021302	-0.815593244608436	-1.21412522294728
ENSMUSG00000039219	-2.02785706248833	-3.41721011442917
ENSMUSG00000113775	-0.114003038266937	-1.1134506259693
ENSMUSG00000021301	-2.20828538271698	-2.32478178570611
ENSMUSG00000015672	-0.650035654214374	-1.29175776158413
ENSMUSG00000113240	3.44676901765632	3.04823703931747
ENSMUSG00000113389	4.06939011474915	2.03170496193619
ENSMUSG00000021318	-1.20482301021802	-2.23641100433793
ENSMUSG00000012429	-0.296115011843856	-1.50360706717268
ENSMUSG00000041297	-1.69360407334299	-2.72520833997067
ENSMUSG00000008859	0.339223108112133	-0.224190793896163
ENSMUSG00000075054	-2.06487778226592	-1.73331079606801
ENSMUSG00000021314	-0.910184994900952	-0.578630999283465
ENSMUSG00000050243	1.77457367888035	1.3760417005415
ENSMUSG00000113168	3.27495927825344	2.27551169055108
ENSMUSG00000021326	-0.792704620427859	-1.79215220813022
ENSMUSG00000022228	-0.251503037291393	-1.45903271982163
ENSMUSG00000094338	3.44873193605847	2.05941650767585
ENSMUSG00000071516	4.50694229097465	2.01467819291056
ENSMUSG00000101355	6.26904190166486	1.95006911148748
ENSMUSG00000114279	4.87611586168036	2.24816006591451
ENSMUSG00000067455	2.97883528513485	1.03687393902475
ENSMUSG00000064288	3.89841614247529	2.34766147630692
ENSMUSG00000063021	3.01408814976785	2.37237363922644
ENSMUSG00000095217	4.0962147588099	2.05941650767585
ENSMUSG00000058773	3.67074476838278	1.09584529463057
ENSMUSG00000101972	4.43141433245186	1.95006911148748
ENSMUSG00000069309	3.40403124485141	2.01467819291056
ENSMUSG00000069308	3.90815385507277	1.16953932189799
ENSMUSG00000094248	5.0945246211987	2.60718064889776
ENSMUSG00000069306	4.62483275445211	2.34186269783374
ENSMUSG00000069305	2.88431843328206	1.88487084557971
ENSMUSG00000094777	3.10950112624793	2.07786431405451
ENSMUSG00000069303	1.43984224007127	-0.478071975065539
ENSMUSG00000088148	5.75954180225371	4.47350760009761
ENSMUSG00000105839	7.43212156807223	10.9333643977169
ENSMUSG00000085393	5.48756348805638	3.99387641108548
ENSMUSG00000062727	5.08203621359248	1.73824593186122
ENSMUSG00000060639	2.7951604258339	1.48628267419884
ENSMUSG00000069301	6.42354134103029	2.80343743586592
ENSMUSG00000069300	4.24864992710068	1.77819531190893
ENSMUSG00000114817	2.84278457581982	2.44646417040837
ENSMUSG00000104750	6.44921931267388	9.2924730364511
ENSMUSG00000060981	6.33842820695834	4.76234190890869
ENSMUSG00000061991	3.38213418732945	1.99281875894682
ENSMUSG00000099517	4.63593797161287	1.5832151457186
ENSMUSG00000114456	5.1789646600497	0.563883054361803
ENSMUSG00000100210	4.27210134245406	1.42069499557688
ENSMUSG00000069274	4.52508074205547	2.38183129084884
ENSMUSG00000052565	0.928154679534384	-1.34405196382194
ENSMUSG00000069273	3.5791104959581	1.28133393206658
ENSMUSG00000069272	2.86068749968366	1.81779633444345
ENSMUSG00000058385	4.56600048810038	1.36160066726479
ENSMUSG00000069268	3.17371856054353	1.78444075473983
ENSMUSG00000071478	4.57879636528739	1.47319235839078
ENSMUSG00000099583	3.69933879055755	0.346505933561208
ENSMUSG00000061482	5.11876352688582	2.40000178663826
ENSMUSG00000047246	0.673553101163908	-1.48522853785783
ENSMUSG00000051627	2.47800105123714	0.366922681567381
ENSMUSG00000069270	3.20430118402129	-0.644223704961188
ENSMUSG00000018102	3.35352167786058	1.10641221435788
ENSMUSG00000060678	5.03078703830702	2.52918679146683
ENSMUSG00000036181	3.71533525907243	0.0257333814195562
ENSMUSG00000069310	3.66976361526187	1.33385567678189
ENSMUSG00000075031	5.33520814718164	2.28410538155855
ENSMUSG00000061615	4.82657785007026	2.10731656580199
ENSMUSG00000069267	5.2713458949294	2.00112874849536
ENSMUSG00000075029	1.30917428998168	0.101682234652856
ENSMUSG00000069266	5.39185699726649	3.26930211502723
ENSMUSG00000060093	5.08524726966204	2.20756822474114
ENSMUSG00000069265	4.05257438383288	2.45355696697292
ENSMUSG00000049539	4.03325604491076	1.09973396286333
ENSMUSG00000021338	-1.74273415671783	-2.14126613505668
ENSMUSG00000036006	-2.14023140464881	-2.53880101845741
ENSMUSG00000019132	0.0610480154251967	-1.24009858029218
ENSMUSG00000035958	0.158438985547914	-1.04905306978091
ENSMUSG00000035936	-0.440894726377962	-1.47251526569682
ENSMUSG00000021339	-1.05524647574011	-1.90501305535969
ENSMUSG00000113061	2.5950030442423	1.74520643522936
ENSMUSG00000076431	0.642657845600706	-0.32521747431754
ENSMUSG00000038462	2.00916183200648	0.579945146846192
ENSMUSG00000021357	-1.37641696465554	-1.24970635418378
ENSMUSG00000058672	2.61046079064133	2.36604822803152
ENSMUSG00000045136	2.84596049014105	2.35915387443371
ENSMUSG00000021413	-1.20076116533146	-2.05056537117273
ENSMUSG00000046573	0.362760080475791	-0.0357718978630537
ENSMUSG00000021427	-0.876473609623599	-2.07136670576822
ENSMUSG00000021428	-1.81818843240893	-1.93032303069697
ENSMUSG00000038991	-0.743821053935285	-0.856000883644835
ENSMUSG00000021364	0.0688725387440243	-1.32040526705968
ENSMUSG00000091264	-0.740927625585375	-1.13948964256564
ENSMUSG00000021365	-0.797917789714184	-1.64768436933376
ENSMUSG00000087370	-1.02768109153111	-1.5910949935394
ENSMUSG00000021366	-1.34156580523444	-2.19133238485401
ENSMUSG00000051335	-1.18290964378708	-1.53822677511432
ENSMUSG00000063200	0.595552749808814	-0.436031959304927
ENSMUSG00000038518	-1.85671475747715	-1.72999655189007
ENSMUSG00000046876	-2.11101989646704	-1.00354284464082
ENSMUSG00000069237	-0.269524533642034	-0.911246641011783
ENSMUSG00000021374	-0.936120522797296	-1.78587950558854
ENSMUSG00000021375	-0.820109267514404	-2.37080553680989
ENSMUSG00000064558	4.36695334543686	3.96838373162826
ENSMUSG00000038080	-0.791392482965069	-1.79084007066743
ENSMUSG00000021377	0.203515720555735	-0.64632611248695
ENSMUSG00000021379	0.972298688390165	-0.189241980600855
ENSMUSG00000097375	-0.428316648021124	-1.81763207640375
ENSMUSG00000038025	-0.79112991220433	-1.79057749990669
ENSMUSG00000038014	0.257518417231339	-1.32859429022027
ENSMUSG00000037989	-1.41754501652587	-1.77286214785311
ENSMUSG00000037933	-0.992284172988711	-1.34764653115272
ENSMUSG00000113255	-0.286673509946191	-0.159947709203873
ENSMUSG00000043631	-0.838401743403349	-1.83784933110571
ENSMUSG00000037851	0.186644801234646	-1.37505603416681
ENSMUSG00000087963	4.95523372578158	5.14405212213981
ENSMUSG00000021395	0.61832890109708	-0.410623908465595
ENSMUSG00000067586	-0.283242340753869	-1.49073439608269
ENSMUSG00000021448	-0.551781843378887	-0.90709897470613
ENSMUSG00000062248	2.74917386169096	1.19843546753244
ENSMUSG00000064672	5.09633924807735	3.54560085391883
ENSMUSG00000035139	0.994345009133163	-0.458128392577311
ENSMUSG00000021468	-0.406756085834214	-0.805288064173059
ENSMUSG00000025867	-0.877465382229587	-1.27602739920986
ENSMUSG00000025872	0.776788794717188	-0.612489011086517
ENSMUSG00000025871	-0.0055096517513924	-0.647231759121141
ENSMUSG00000025868	2.2926612799869	1.93729132587114
ENSMUSG00000034928	-0.504294933445003	-1.35409913928628
ENSMUSG00000021488	-0.860943237635542	-2.57943768850668
ENSMUSG00000021486	0.915758181147535	-0.779506151636042
ENSMUSG00000021485	0.179258675225082	-0.219310938583519
ENSMUSG00000074886	0.151136311348015	-1.04667120151543
ENSMUSG00000034675	-0.507698162313755	-0.624191280617076
ENSMUSG00000021495	-1.47635323549154	-2.21770447209624
ENSMUSG00000021500	-0.648857629274495	-2.19962856763609
ENSMUSG00000045767	-0.794351858477661	-1.19288383681651
ENSMUSG00000021497	-0.466216444647131	-1.10793855201688
ENSMUSG00000015937	-1.1007535658251	-1.74246807636652
ENSMUSG00000035493	-0.248220152270139	-1.2476677399725
ENSMUSG00000021540	-0.30622556120219	-2.224139776339
ENSMUSG00000007836	0.779802089806566	0.127557975916137
ENSMUSG00000005312	-0.0864940137002428	-0.828082003644926
ENSMUSG00000021546	0.692277902678011	-0.937624767897564
ENSMUSG00000055254	-2.60145096972737	-2.33393540936147
ENSMUSG00000021557	-2.59372483043895	-2.2114334254257
ENSMUSG00000021555	-1.48078015462481	-2.12249466516623
ENSMUSG00000044792	-1.99334050357936	-2.39186488508987
ENSMUSG00000035248	-2.21419202987327	-2.85590654041469
ENSMUSG00000052957	0.490547971932461	-0.898805080008387
ENSMUSG00000021559	-1.74832235412702	-1.41676835850953
ENSMUSG00000113151	3.55049927734367	2.7007326977241
ENSMUSG00000113428	2.091414667522	1.09196707981964
ENSMUSG00000096563	4.33400108749437	3.93547670598386
ENSMUSG00000021458	-1.27527215796023	-2.47307967082367
ENSMUSG00000021466	-1.61123166998494	-2.27756948252451
ENSMUSG00000044934	-0.0988487788737942	-1.79581985684102
ENSMUSG00000021476	-0.999234345517248	-1.39780395932585
ENSMUSG00000089161	4.59655344497711	5.32354357083835
ENSMUSG00000021519	-0.417678198583452	-1.62520788111368
ENSMUSG00000021518	-0.435557561162014	-0.790965147103009
ENSMUSG00000114603	2.67693773539045	2.17928799975844
ENSMUSG00000097333	0.148154228382193	-0.493560282159219
ENSMUSG00000048280	-2.49574548768292	-2.89426986919343
ENSMUSG00000034575	-1.48999320144238	-2.48944078914474
ENSMUSG00000021595	-0.853569519780443	-1.8530171074828
ENSMUSG00000052981	0.247765164603408	-0.107634825385833
ENSMUSG00000034525	-1.43754400815628	-1.93805699623408
ENSMUSG00000060969	0.27712255560165	-0.364591954939765
ENSMUSG00000001504	-0.291076000518157	-0.689607978857001
ENSMUSG00000021610	-0.486471000779662	-0.0670810389202963
ENSMUSG00000017756	-1.60667353154959	-2.99595133735329
ENSMUSG00000021567	-0.847328677220194	-1.24586065555904
ENSMUSG00000057649	-1.13011601351611	-1.48544833678681
ENSMUSG00000034152	-1.16167797041311	-0.830123974795622
ENSMUSG00000021577	0.0118135385178917	-1.01977117059585
ENSMUSG00000021578	-1.59017033342523	-1.94549506074418
ENSMUSG00000062382	1.5843470619706	0.734542856129327
ENSMUSG00000086743	2.10945216474291	0.720174358939204
ENSMUSG00000021589	-0.313268723486118	-1.86403966184771
ENSMUSG00000081816	1.63443365630185	1.23587163932158
ENSMUSG00000061833	1.85443415333617	0.854986565633808
ENSMUSG00000043190	-0.474864986188965	-0.873427003169233
ENSMUSG00000033991	-1.50440224202682	-2.89368004783052
ENSMUSG00000069171	0.355409269055883	-1.32176624205175
ENSMUSG00000096005	4.35514478032212	4.53568193830637
ENSMUSG00000074794	-1.22400789590574	-1.62257750971434
ENSMUSG00000043889	2.19469575134897	1.59868363897742
ENSMUSG00000069170	-1.55350767568294	-3.60977099100392
ENSMUSG00000021537	0.0284214214023457	-0.971026166300014
ENSMUSG00000005583	-2.5505334932208	-2.94909551020107
ENSMUSG00000050334	0.00356684170313315	-1.83454185491383
ENSMUSG00000102969	-0.26948690279697	-1.26893449049933
ENSMUSG00000035762	-0.428605703810984	-1.9793440979695
ENSMUSG00000096449	2.28207616517172	2.6475085631932
ENSMUSG00000021549	-1.44831868906299	-1.11676797796743
ENSMUSG00000064917	12.990755715021	13.0898695244532
ENSMUSG00000114465	0.710352826129853	1.41012145390086
ENSMUSG00000034488	-2.10695291171439	-3.10640049941675
ENSMUSG00000021614	-0.289578119318456	-2.83134248751096
ENSMUSG00000012422	-0.718164515666704	-2.40713154506511
ENSMUSG00000088308	4.32319433253778	4.21106733024145
ENSMUSG00000049517	1.32417225273212	0.324724665029759
ENSMUSG00000114579	2.10050056389838	0.711222758094678
ENSMUSG00000003992	-1.57379316930304	-1.97232514764188
ENSMUSG00000014850	-1.82567659603109	-2.46739870340085
ENSMUSG00000021704	-1.24921390684354	-1.89092841738496
ENSMUSG00000021687	-0.535913844309039	-0.442311278852355
ENSMUSG00000042015	-1.0940284320038	-1.4925528135143
ENSMUSG00000088108	4.9350462699521	5.75067086262274
ENSMUSG00000048376	0.136689804254733	-1.0708398782755
ENSMUSG00000021676	-0.570667905947936	-2.12140630010645
ENSMUSG00000114133	1.10627660760515	-0.44441966169034
ENSMUSG00000021669	-1.37517919993549	-2.01697656997554
ENSMUSG00000021670	0.207453809082381	-0.379045927132225
ENSMUSG00000060739	-0.672387546195306	-0.784559779953103
ENSMUSG00000041773	0.891123282829763	0.239911669821399
ENSMUSG00000041747	-0.491090413501151	-1.52272722569457
ENSMUSG00000078302	-0.673550406556814	-1.67299799425917
ENSMUSG00000041685	-1.30294701304917	-2.33229711929792
ENSMUSG00000009470	-0.316882281094113	-1.93850824352576
ENSMUSG00000052727	1.78691989474649	1.3968693913457
ENSMUSG00000049658	-1.40349733517559	-2.43511787449445
ENSMUSG00000065678	4.93203393388537	4.29031182651562
ENSMUSG00000021629	-1.44321096134055	-1.8417429396794
ENSMUSG00000041417	-1.08793136987454	-1.10277299118084
ENSMUSG00000034751	-2.96139280268477	-3.99299706931246
ENSMUSG00000064455	7.27419525969558	9.03687029297378
ENSMUSG00000096642	4.89104429647038	3.89159670876802
ENSMUSG00000032621	-0.299050690511233	-1.90841427667814
ENSMUSG00000021709	-0.508061513151638	-1.96571734313078
ENSMUSG00000021710	-1.66123593652449	-1.32966895032658
ENSMUSG00000042743	0.0475487821503684	-0.594210956064444
ENSMUSG00000042590	-0.636539369114907	-1.37928188064609
ENSMUSG00000021693	-0.602270544850963	-0.74331871180971
ENSMUSG00000071180	0.523986826093356	-0.117772912121456
ENSMUSG00000114607	1.03538985408196	0.0359422663795996
ENSMUSG00000021699	-2.16218442963134	-2.56071640797019
ENSMUSG00000059751	2.79723038922029	2.26402650913138
ENSMUSG00000021700	-1.92415214328054	-2.27947687059948
ENSMUSG00000021701	-0.109021370803337	-0.855641574952333
ENSMUSG00000032745	-0.090551082531352	-0.940347691544293
ENSMUSG00000032727	-1.18389026169093	-1.29602485997897
ENSMUSG00000021754	-0.666457883673655	-1.87242960500463
ENSMUSG00000021756	-1.41576788814033	-2.44738842745918
ENSMUSG00000114547	1.24230469582628	0.600582588456529
ENSMUSG00000047789	-2.63862247357433	-3.03714685508484
ENSMUSG00000016018	0.0486823985770393	-2.01169389734709
ENSMUSG00000065575	4.88152651826662	4.76935428450882
ENSMUSG00000021760	1.35589815692786	1.24371832721831
ENSMUSG00000021764	-0.306400256851727	-0.125863098867477
ENSMUSG00000061669	3.71615441438166	2.16545814508617
ENSMUSG00000025451	0.42629582429387	-0.480586390005026
ENSMUSG00000062822	-0.230915078808284	-1.62019288461199
ENSMUSG00000093930	1.54139791136482	-0.270530073133799
ENSMUSG00000110250	0.223158075819203	-0.175411537989401
ENSMUSG00000020668	-0.832120917259477	-1.86372518388716
ENSMUSG00000037486	-2.32621126811801	-2.06696680352047
ENSMUSG00000020661	-0.962383012796725	-2.29793774032941
ENSMUSG00000020658	-1.69805655636278	-1.62084238573518
ENSMUSG00000020652	-1.72973809799682	-1.54920094001257
ENSMUSG00000112297	0.0433615620612038	-0.3552080517474
ENSMUSG00000020647	-1.67676803199246	-1.55009505699045
ENSMUSG00000020640	-2.33980609547661	-2.73833807381545
ENSMUSG00000091269	3.03842949123455	1.50073375354378
ENSMUSG00000051721	-0.683741087164638	-1.89123314249346
ENSMUSG00000052812	-1.8608255775743	-2.89246238976772
ENSMUSG00000054364	0.64274800171729	0.0793211110027521
ENSMUSG00000020594	-0.144982877421757	-1.31479346894755
ENSMUSG00000020585	1.37713468122302	0.485238240468593
ENSMUSG00000066643	-1.73172309423855	-0.772323005442107
ENSMUSG00000111942	-0.0342954239051352	-1.29547478766361
ENSMUSG00000066632	1.54708410165985	0.339592046331031
ENSMUSG00000020608	-1.9773600043073	-2.97680759200966
ENSMUSG00000054459	0.455618589156177	0.787172584773668
ENSMUSG00000113275	1.24663340990922	1.33581114280624
ENSMUSG00000078377	3.32517311801208	1.73038145709114
ENSMUSG00000020589	-2.23139451913985	-2.34352911742789
ENSMUSG00000064717	4.31250556141448	4.20034092364839
ENSMUSG00000037149	0.00993858212073917	-0.799078997777308
ENSMUSG00000020576	-1.37544148836038	-1.93883911699615
ENSMUSG00000050974	2.16287133020677	1.76433935186793
ENSMUSG00000020601	-0.241298153832911	-1.09105713662415
ENSMUSG00000057469	-0.626795063989594	-1.83428711931841
ENSMUSG00000020580	-1.74372608986094	-2.48531407980563
ENSMUSG00000020571	0.457578024606633	-1.23768630817695
ENSMUSG00000061458	0.0716983463875245	-0.0448110461531819
ENSMUSG00000011179	0.560060229180966	-0.45621234202936
ENSMUSG00000064427	5.10053391677072	3.90272640390728
ENSMUSG00000073198	1.87334412520942	1.13199288860472
ENSMUSG00000052632	-1.13277481585216	-2.13222240355451
ENSMUSG00000052593	-0.963978652497239	-2.17147070782606
ENSMUSG00000076432	0.0527214855884743	-0.063787906952232
ENSMUSG00000113242	3.88947527138211	3.49091325440184
ENSMUSG00000020649	1.53278063816773	-0.803127300312251
ENSMUSG00000020646	-1.38310669828691	-2.23294853132959
ENSMUSG00000036333	-0.429561273438601	-0.413023213753124
ENSMUSG00000020644	0.38099124140625	-0.260730865963499
ENSMUSG00000020642	-1.00100859723259	-2.20850065256141
ENSMUSG00000063632	1.64679016976784	-1.29975865039578
ENSMUSG00000061911	-2.37960284308404	-1.87365791751497
ENSMUSG00000020674	-1.05224464604203	-2.24526054161561
ENSMUSG00000043061	-0.572716237672633	-0.392179079688383
ENSMUSG00000065200	5.02104167463539	5.75088077303667
ENSMUSG00000002900	-1.2533138507815	-2.28493439010035
ENSMUSG00000020659	-0.335795511559272	-0.977547652945752
ENSMUSG00000020650	-1.2573728874313	-2.25682047513366
ENSMUSG00000035933	-0.988166759263883	-1.98761434696624
ENSMUSG00000002996	-0.95784184810649	-1.59960158632131
ENSMUSG00000002997	-0.201997397957758	-0.843711908499177
ENSMUSG00000020570	-1.00431721069817	-2.3936326390808
ENSMUSG00000020590	-1.30894081891645	-1.9506629262862
ENSMUSG00000020577	0.116691373488944	0.243356753415561
ENSMUSG00000036188	-0.923036488775537	-1.27839884693955
ENSMUSG00000092998	10.1660135060689	8.93614003409379
ENSMUSG00000004151	-2.30942114377479	-2.70795312211363
ENSMUSG00000055917	-1.94609727786623	-2.94554486556859
ENSMUSG00000035954	-2.15138659046013	-3.49219903262535
ENSMUSG00000036295	-0.819640932088941	-0.63910377410469
ENSMUSG00000036257	-2.1584480508273	-2.5138104089913
ENSMUSG00000020598	-2.31613287588714	-2.42827507012693
ENSMUSG00000046314	-0.981676270301829	-1.38020824864067
ENSMUSG00000021047	-1.25960871605704	-0.537875461750236
ENSMUSG00000112483	-0.764547496757924	-1.16311711056653
ENSMUSG00000112908	3.58187553841884	3.08422580278684
ENSMUSG00000020950	0.621049360178628	-1.40379675150388
ENSMUSG00000035293	-0.175930682161844	-2.31201429993865
ENSMUSG00000035247	-1.08943510165246	-1.96910333608835
ENSMUSG00000035181	-2.31332784254173	-3.34491255165547
ENSMUSG00000035133	-0.704409391891907	-2.13308773679
ENSMUSG00000064663	5.09908876409684	3.89159670876802
ENSMUSG00000061603	-1.53742139244548	-2.34339922134258
ENSMUSG00000070192	4.97715686764784	6.41373608963042
ENSMUSG00000064605	5.80993196553137	5.23914598085909
ENSMUSG00000093322	5.23087075416636	4.73904224677427
ENSMUSG00000096349	8.08194597140663	8.60601876881497
ENSMUSG00000096214	8.25732527714105	8.58613822232807
ENSMUSG00000094826	8.561279997757	8.88512000610848
ENSMUSG00000096659	5.21602011869719	6.01855918111301
ENSMUSG00000093815	8.42240164513904	8.7494441906615
